Identifier A,Identifier B,Interaction
P15992,P35056,0
P15992,P36068,0
P15992,P40073,0
P15992,P41697,0
P15992,P43639,0
P15992,P47011,0
P15992,P53617,0
P15992,P53886,0
P15992,P57743,0
P15992,P81449,0
P15992,Q08581,0
P15992,Q08601,0
P15992,Q12159,0
P16474,P17106,0
P16474,P25293,0
P16474,P25638,0
P16474,P29340,0
P16474,P32458,0
P16474,P32468,0
P16474,P33419,0
P16474,P35191,0
P16474,P38147,0
P16474,P38523,0
P16474,P38748,0
P16474,P38874,0
P16474,P40151,0
P16474,P40202,0
P16474,P40325,0
P16474,P40460,0
P16474,P41543,0
P16474,P47025,0
P16474,P47115,0
P16474,P50623,0
P16474,P52891,0
P16474,P53112,0
P16474,Q02100,0
P16474,Q02908,0
P16474,Q04048,0
P16474,Q04411,0
P16474,Q04868,0
P16474,Q04921,0
P16474,Q06704,0
P16474,Q12084,0
P16474,Q12263,0
P16522,P17555,0
P16522,P19262,0
P16522,P20967,0
P16522,P22216,0
P16522,P25367,0
P16522,P31539,0
P16522,P32458,0
P16522,P32829,0
P16522,P38523,0
P16522,P39007,0
P16522,P39081,0
P16522,P40957,0
P16522,P46964,0
P16522,P47115,0
P16522,P53112,0
P16522,P53971,0
P16522,Q03898,0
P16522,Q04921,0
P16522,Q08601,0
P16522,Q12033,0
P16522,Q12334,0
P16522,Q12365,0
P16649,P20967,0
P16649,P21524,0
P16649,P23337,0
P16649,P24279,0
P16649,P27515,0
P16649,P28795,0
P16649,P32361,0
P16649,P32618,0
P16649,P32917,0
P16649,P34730,0
P16649,P38147,0
P16649,P38247,0
P16649,P39996,0
P16649,P40316,0
P16649,P40969,0
P16649,P46946,0
P16649,P47011,0
P16649,P47025,0
P16649,P53617,0
P16649,Q05580,0
P16649,Q06410,0
P16649,Q07457,0
P16649,Q12263,0
P16649,Q12334,0
P16649,Q12390,0
P16649,Q12440,0
P17065,P19262,0
P17065,P23337,0
P17065,P26343,0
P17065,P28743,0
P17065,P32361,0
P17065,P32505,0
P17065,P32523,0
P17065,P32829,0
P17065,P35056,0
P17065,P36036,0
P17065,P39113,0
P17065,P39723,0
P17065,P39929,0
P17065,P40073,0
P17065,P40325,0
P17065,P40485,0
P17065,P47095,0
P17065,P47129,0
P17065,P53112,0
P17065,P53886,0
P17065,P57743,0
P17065,Q00582,0
P17065,Q03898,0
P17065,Q04868,0
P17065,Q05080,0
P17065,Q06410,0
P17065,Q07457,0
P17065,Q12066,0
P17065,Q12390,0
P17065,Q92331,0
P17106,P23337,0
P17106,P25367,0
P17106,P25638,0
P17106,P32861,0
P17106,P34730,0
P17106,P39998,0
P17106,P40325,0
P17106,P53971,0
P17106,Q00582,0
P17106,Q04411,0
P17106,Q04921,0
P17106,Q05791,0
P17106,Q12154,0
P17106,Q12365,0
P17555,P20967,0
P17555,P23561,0
P17555,P25293,0
P17555,P26343,0
P17555,P27515,0
P17555,P27895,0
P17555,P29469,0
P17555,P33419,0
P17555,P38523,0
P17555,P39007,0
P17555,P39929,0
P17555,P39996,0
P17555,P40151,0
P17555,P40957,0
P17555,P41543,0
P17555,P43639,0
P17555,P46946,0
P17555,P46954,0
P17555,P53112,0
P17555,P54861,0
P17555,P57743,0
P17555,P61829,0
P17555,P81449,0
P17555,Q03898,0
P17555,Q04411,0
P17555,Q04868,0
P17555,Q06708,0
P17555,Q08601,0
P17555,Q12033,0
P17555,Q12329,0
P17709,P21264,0
P17709,P22216,0
P17709,P24279,0
P17709,P31111,0
P17709,P32504,0
P17709,P32618,0
P17709,P32797,0
P17709,P33338,0
P17709,P38147,0
P17709,P38339,0
P17709,P39723,0
P17709,P39928,0
P17709,P41695,0
P17709,P41921,0
P17709,P46954,0
P17709,P47115,0
P17709,P52917,0
P17709,P61829,0
P17709,P80667,0
P17709,Q03860,0
P17709,Q04003,0
P17709,Q04868,0
P17709,Q05568,0
P17709,Q08581,0
P17709,Q12134,0
P19262,P21374,0
P19262,P21524,0
P19262,P25293,0
P19262,P25454,0
P19262,P30822,0
P19262,P32861,0
P19262,P32917,0
P19262,P38147,0
P19262,P38339,0
P19262,P40963,0
P19262,P40969,0
P19262,P47095,0
P19262,P48361,0
P19262,Q04477,0
P19262,Q05791,0
P19262,Q06440,0
P19262,Q08581,0
P19262,Q12134,0
P19262,Q12329,0
P19262,Q12390,0
P20050,P21304,0
P20050,P25342,0
P20050,P25367,0
P20050,P30771,0
P20050,P32361,0
P20050,P32639,0
P20050,P32829,0
P20050,P32861,0
P20050,P33420,0
P20050,P36094,0
P20050,P38042,0
P20050,P38147,0
P20050,P39996,0
P20050,P40073,0
P20050,P40325,0
P20050,P41543,0
P20050,P42935,0
P20050,P47095,0
P20050,P54786,0
P20050,P54861,0
P20050,Q02100,0
P20050,Q02939,0
P20050,Q03818,0
P20050,Q06410,0
P20050,Q08601,0
P20050,Q12154,0
P20050,Q92331,0
P20967,P21304,0
P20967,P25367,0
P20967,P32468,0
P20967,P32504,0
P20967,P35191,0
P20967,P38272,0
P20967,P39113,0
P20967,P40460,0
P20967,P40485,0
P20967,P53895,0
P20967,P80667,0
P20967,Q04003,0
P20967,Q04048,0
P20967,Q04477,0
P20967,Q12020,0
P21264,P21304,0
P21264,P22216,0
P21264,P22804,0
P21264,P24279,0
P21264,P31111,0
P21264,P32389,0
P21264,P32908,0
P21264,P36094,0
P21264,P39081,0
P21264,P39929,0
P21264,P40460,0
P21264,P40485,0
P21264,P41543,0
P21264,P42935,0
P21264,P47095,0
P21264,P53184,0
P21264,P54786,0
P21264,Q02884,0
P21264,Q02939,0
P21264,Q03954,0
P21264,Q05080,0
P21264,Q05580,0
P21264,Q06410,0
P21264,Q06708,0
P21264,Q12066,0
P21264,Q12365,0
P21304,P22804,0
P21304,P25293,0
P21304,P31111,0
P21304,P31539,0
P21304,P32523,0
P21304,P32849,0
P21304,P35191,0
P21304,P38874,0
P21304,P39007,0
P21304,P40073,0
P21304,P40325,0
P21304,P50623,0
P21304,P53895,0
P21304,P61829,0
P21304,P80667,0
P21304,Q02908,0
P21304,Q03790,0
P21304,Q04048,0
P21304,Q04411,0
P21304,Q08581,0
P21304,Q08601,0
P21304,Q12159,0
P21304,Q12446,0
P21374,P22216,0
P21374,P25293,0
P21374,P27515,0
P21374,P29340,0
P21374,P32361,0
P21374,P32618,0
P21374,P36094,0
P21374,P39007,0
P21374,P39998,0
P21374,P40089,0
P21374,P41697,0
P21374,P47011,0
P21374,P53112,0
P21374,P53184,0
P21374,P53971,0
P21374,Q00582,0
P21374,Q02908,0
P21374,Q03790,0
P21374,Q04921,0
P21374,Q12334,0
P21524,P24719,0
P21524,P25342,0
P21524,P32389,0
P21524,P32829,0
P21524,P33338,0
P21524,P35056,0
P21524,P39928,0
P21524,P39996,0
P21524,P40460,0
P21524,P41543,0
P21524,P52917,0
P21524,P54861,0
P21524,Q02908,0
P21524,Q04411,0
P21524,Q05568,0
P21524,Q08581,0
P21524,Q12390,0
P22216,P24719,0
P22216,P31539,0
P22216,P32504,0
P22216,P32849,0
P22216,P38339,0
P22216,P38785,0
P22216,P39723,0
P22216,P40151,0
P22216,P40316,0
P22216,P40957,0
P22216,P41543,0
P22216,P52891,0
P22216,P53253,0
P22216,P57743,0
P22216,Q03818,0
P22216,Q04411,0
P22216,Q06410,0
P22216,Q06440,0
P22216,Q06706,0
P22216,Q12033,0
P22216,Q12390,0
P22804,P25454,0
P22804,P28795,0
P22804,P29469,0
P22804,P32389,0
P22804,P32504,0
P22804,P32797,0
P22804,P32917,0
P22804,P33419,0
P22804,P33420,0
P22804,P34730,0
P22804,P38853,0
P22804,P39007,0
P22804,P39081,0
P22804,P39113,0
P22804,P39743,0
P22804,P40151,0
P22804,P40202,0
P22804,P40325,0
P22804,P40582,0
P22804,P40969,0
P22804,P47017,0
P22804,P52917,0
P22804,P57743,0
P22804,Q02884,0
P22804,Q03790,0
P22804,Q04003,0
P22804,Q05580,0
P22804,Q06675,0
P22804,Q06706,0
P22804,Q12159,0
P22804,Q3E7C1,0
P23337,P25638,0
P23337,P28743,0
P23337,P29340,0
P23337,P33338,0
P23337,P36036,0
P23337,P38042,0
P23337,P38523,0
P23337,P39081,0
P23337,P41695,0
P23337,P46954,0
P23337,P53112,0
P23337,P53617,0
P23337,P53971,0
P23337,Q02884,0
P23337,Q03954,0
P23337,Q06675,0
P23337,Q06708,0
P23337,Q08581,0
P23337,Q12033,0
P23337,Q12365,0
P23337,Q12440,0
P23337,Q92331,0
P23561,P25342,0
P23561,P25367,0
P23561,P25638,0
P23561,P32504,0
P23561,P32796,0
P23561,P39723,0
P23561,P39928,0
P23561,P39996,0
P23561,P40151,0
P23561,P40957,0
P23561,P40963,0
P23561,P52891,0
P23561,P53971,0
P23561,P54786,0
P23561,Q03860,0
P23561,Q04477,0
P23561,Q05568,0
P23561,Q06169,0
P23561,Q06708,0
P23561,Q08601,0
P23561,Q12102,0
P23561,Q12365,0
P23561,Q12390,0
P23561,Q12446,0
P23561,Q3E7C1,0
P24279,P27515,0
P24279,P31539,0
P24279,P32523,0
P24279,P33419,0
P24279,P33420,0
P24279,P35056,0
P24279,P36068,0
P24279,P40054,0
P24279,P40460,0
P24279,P40582,0
P24279,P40957,0
P24279,P41697,0
P24279,P47115,0
P24279,P53184,0
P24279,P54786,0
P24279,P61829,0
P24279,Q04003,0
P24279,Q05080,0
P24279,Q05568,0
P24279,Q05791,0
P24279,Q12066,0
P24279,Q12446,0
P24719,P25454,0
P24719,P25638,0
P24719,P31111,0
P24719,P32505,0
P24719,P32618,0
P24719,P32861,0
P24719,P36036,0
P24719,P36068,0
P24719,P38339,0
P24719,P38785,0
P24719,P39081,0
P24719,P39113,0
P24719,P39996,0
P24719,P47017,0
P24719,P52917,0
P24719,P53895,0
P24719,P80667,0
P24719,P81449,0
P24719,Q02884,0
P24719,Q07457,0
P24719,Q08601,0
P24719,Q12390,0
P24719,Q12446,0
P24719,Q92331,0
P25293,P27515,0
P25293,P32389,0
P25293,P32628,0
P25293,P32829,0
P25293,P33420,0
P25293,P40073,0
P25293,P40316,0
P25293,P41697,0
P25293,P43605,0
P25293,P47017,0
P25293,P50623,0
P25293,P52917,0
P25293,P61829,0
P25293,P80667,0
P25293,Q02939,0
P25293,Q03860,0
P25293,Q04921,0
P25293,Q05568,0
P25293,Q05791,0
P25293,Q06410,0
P25293,Q06440,0
P25293,Q12033,0
P25293,Q12102,0
P25342,P25638,0
P25342,P29340,0
P25342,P32639,0
P25342,P35056,0
P25342,P39113,0
P25342,P39743,0
P25342,P40151,0
P25342,P40969,0
P25342,P43639,0
P25342,P46954,0
P25342,P53112,0
P25342,P53184,0
P25342,P81449,0
P25342,Q00582,0
P25342,Q03818,0
P25342,Q04003,0
P25342,Q04411,0
P25342,Q04921,0
P25342,Q06704,0
P25342,Q12102,0
P25342,Q12329,0
P25342,Q12334,0
P25367,P28795,0
P25367,P29469,0
P25367,P31539,0
P25367,P32523,0
P25367,P32796,0
P25367,P32797,0
P25367,P32917,0
P25367,P33420,0
P25367,P34730,0
P25367,P35191,0
P25367,P36094,0
P25367,P38523,0
P25367,P39998,0
P25367,P40151,0
P25367,P40202,0
P25367,P42935,0
P25367,P47037,0
P25367,P47129,0
P25367,P53971,0
P25367,P54861,0
P25367,Q00582,0
P25367,Q04048,0
P25367,Q04921,0
P25367,Q06169,0
P25367,Q06410,0
P25367,Q12102,0
P25367,Q12263,0
P25454,P30771,0
P25454,P32361,0
P25454,P32458,0
P25454,P32639,0
P25454,P34730,0
P25454,P36094,0
P25454,P38339,0
P25454,P39081,0
P25454,P40316,0
P25454,P41695,0
P25454,P43639,0
P25454,P53253,0
P25454,P53617,0
P25454,P54786,0
P25454,P80667,0
P25454,P81449,0
P25454,Q00684,0
P25454,Q02884,0
P25454,Q03790,0
P25454,Q03818,0
P25454,Q03898,0
P25454,Q06410,0
P25454,Q12020,0
P25454,Q12154,0
P25454,Q12446,0
P25454,Q3E7C1,0
P25454,Q92331,0
P25638,P30822,0
P25638,P32389,0
P25638,P32504,0
P25638,P32796,0
P25638,P33419,0
P25638,P36094,0
P25638,P38042,0
P25638,P38247,0
P25638,P38930,0
P25638,P39007,0
P25638,P39998,0
P25638,P40073,0
P25638,P43639,0
P25638,P46954,0
P25638,P46964,0
P25638,P47011,0
P25638,P53971,0
P25638,P81449,0
P25638,Q02884,0
P25638,Q04411,0
P25638,Q04868,0
P25638,Q06410,0
P25638,Q12033,0
P25638,Q12159,0
P25638,Q12329,0
P26343,P28795,0
P26343,P32796,0
P26343,P38147,0
P26343,P39723,0
P26343,P39998,0
P26343,P40151,0
P26343,P40202,0
P26343,P40485,0
P26343,P40582,0
P26343,P41921,0
P26343,P46946,0
P26343,P47115,0
P26343,P48361,0
P26343,P53253,0
P26343,Q03898,0
P26343,Q05080,0
P26343,Q06410,0
P26343,Q06704,0
P26343,Q06706,0
P26343,Q12066,0
P26343,Q12306,0
P26343,Q12334,0
P26343,Q12365,0
P27515,P31539,0
P27515,P32796,0
P27515,P32861,0
P27515,P33338,0
P27515,P38748,0
P27515,P38785,0
P27515,P38930,0
P27515,P39081,0
P27515,P39113,0
P27515,P39998,0
P27515,P40316,0
P27515,P40460,0
P27515,P41543,0
P27515,P41921,0
P27515,P47017,0
P27515,P53895,0
P27515,P61829,0
P27515,Q03860,0
P27515,Q04003,0
P27515,Q05080,0
P27515,Q05580,0
P27515,Q06675,0
P27515,Q06706,0
P27515,Q06708,0
P27515,Q07457,0
P27515,Q08581,0
P27515,Q12390,0
P27895,P28795,0
P27895,P32504,0
P27895,P32505,0
P27895,P33338,0
P27895,P36068,0
P27895,P38042,0
P27895,P39743,0
P27895,P39996,0
P27895,P40054,0
P27895,P40151,0
P27895,P41543,0
P27895,P47017,0
P27895,P47095,0
P27895,P52891,0
P27895,P53617,0
P27895,Q00684,0
P27895,Q02908,0
P27895,Q02939,0
P27895,Q03898,0
P27895,Q03954,0
P27895,Q04477,0
P27895,Q04868,0
P27895,Q05080,0
P27895,Q06708,0
P27895,Q12020,0
P27895,Q12134,0
P27895,Q12154,0
P27895,Q12263,0
P28743,P29340,0
P28743,P30822,0
P28743,P32389,0
P28743,P32468,0
P28743,P32917,0
P28743,P38042,0
P28743,P38147,0
P28743,P38523,0
P28743,P38785,0
P28743,P38853,0
P28743,P40054,0
P28743,P40582,0
P28743,P40969,0
P28743,P43605,0
P28743,P47095,0
P28743,Q03898,0
P28743,Q04868,0
P28743,Q06169,0
P28743,Q06704,0
P28743,Q06708,0
P28743,Q12390,0
P28795,P29340,0
P28795,P29469,0
P28795,P34730,0
P28795,P36094,0
P28795,P38874,0
P28795,P39929,0
P28795,P39998,0
P28795,P40073,0
P28795,P40325,0
P28795,P47115,0
P28795,P52891,0
P28795,P53617,0
P28795,P54786,0
P28795,Q02100,0
P28795,Q03790,0
P28795,Q03954,0
P28795,Q05580,0
P28795,Q06675,0
P28795,Q06706,0
P28795,Q12263,0
P29340,P32504,0
P29340,P38147,0
P29340,P38785,0
P29340,P39113,0
P29340,P39996,0
P29340,P40325,0
P29340,P40582,0
P29340,P40969,0
P29340,P43605,0
P29340,P46954,0
P29340,P53971,0
P29340,P54861,0
P29340,P61829,0
P29340,Q02884,0
P29340,Q03654,0
P29340,Q04921,0
P29340,Q06410,0
P29340,Q07457,0
P29340,Q12159,0
P29340,Q12334,0
P29340,Q92331,0
P29469,P32458,0
P29469,P32468,0
P29469,P32639,0
P29469,P32861,0
P29469,P33420,0
P29469,P35191,0
P29469,P38042,0
P29469,P38930,0
P29469,P39007,0
P29469,P39081,0
P29469,P39113,0
P29469,P39928,0
P29469,P40054,0
P29469,P40073,0
P29469,P40325,0
P29469,P40582,0
P29469,P40963,0
P29469,P43605,0
P29469,P46964,0
P29469,Q03790,0
P29469,Q04411,0
P29469,Q06169,0
P29469,Q12066,0
P29469,Q12365,0
P30771,P31111,0
P30771,P32618,0
P30771,P32628,0
P30771,P32797,0
P30771,P32861,0
P30771,P33419,0
P30771,P35191,0
P30771,P36068,0
P30771,P38272,0
P30771,P38930,0
P30771,P39996,0
P30771,P39998,0
P30771,P40460,0
P30771,P40485,0
P30771,P40582,0
P30771,P40969,0
P30771,P41543,0
P30771,P43605,0
P30771,P46964,0
P30771,P47037,0
P30771,P52891,0
P30771,P53112,0
P30771,P53886,0
P30771,P53971,0
P30771,Q00582,0
P30771,Q03860,0
P30771,Q04411,0
P30771,Q07457,0
P30771,Q12084,0
P30771,Q12263,0
P30822,P32504,0
P30822,P32861,0
P30822,P33419,0
P30822,P38147,0
P30822,P39081,0
P30822,P40582,0
P30822,P40957,0
P30822,P40969,0
P30822,P41921,0
P30822,P42935,0
P30822,Q00684,0
P30822,Q03790,0
P30822,Q12084,0
P30822,Q12159,0
P30822,Q3E7C1,0
P31111,P32628,0
P31111,P32639,0
P31111,P32829,0
P31111,P38874,0
P31111,P39007,0
P31111,P39723,0
P31111,P39928,0
P31111,P40202,0
P31111,P40316,0
P31111,P40460,0
P31111,P40957,0
P31111,P43605,0
P31111,P46946,0
P31111,P46964,0
P31111,P53253,0
P31111,P53886,0
P31111,P61829,0
P31111,Q02908,0
P31111,Q04411,0
P31111,Q05580,0
P31111,Q06706,0
P31111,Q12440,0
P31539,P32458,0
P31539,P32468,0
P31539,P32523,0
P31539,P32829,0
P31539,P33419,0
P31539,P36094,0
P31539,P40054,0
P31539,P40957,0
P31539,P41695,0
P31539,P46954,0
P31539,P47011,0
P31539,P47037,0
P31539,P53112,0
P31539,P53617,0
P31539,P53895,0
P31539,P54786,0
P31539,P57743,0
P31539,Q03954,0
P31539,Q04003,0
P31539,Q05580,0
P31539,Q08601,0
P31539,Q12020,0
P31539,Q12033,0
P31539,Q92331,0
P32361,P32829,0
P32361,P33338,0
P32361,P35056,0
P32361,P38272,0
P32361,P38874,0
P32361,P39081,0
P32361,P40073,0
P32361,P40582,0
P32361,P40969,0
P32361,P46964,0
P32361,P47129,0
P32361,P50623,0
P32361,P52917,0
P32361,P53253,0
P32361,P53895,0
P32361,P53971,0
P32361,P54786,0
P32361,P57743,0
P32361,P61829,0
P32361,P81449,0
P32361,Q03790,0
P32361,Q03818,0
P32361,Q04921,0
P32361,Q06410,0
P32361,Q12102,0
P32389,P32458,0
P32389,P32505,0
P32389,P32917,0
P32389,P38272,0
P32389,P38523,0
P32389,P38748,0
P32389,P38822,0
P32389,P40073,0
P32389,P47025,0
P32389,P47129,0
P32389,P53617,0
P32389,P53971,0
P32389,P61829,0
P32389,Q00582,0
P32389,Q04048,0
P32389,Q08601,0
P32389,Q12066,0
P32389,Q12159,0
P32389,Q92331,0
P32458,P32618,0
P32458,P32628,0
P32458,P32849,0
P32458,P35056,0
P32458,P36094,0
P32458,P38874,0
P32458,P39996,0
P32458,P40054,0
P32458,P41543,0
P32458,P41695,0
P32458,P48361,0
P32458,P53895,0
P32458,P80667,0
P32458,P81449,0
P32458,Q02884,0
P32458,Q04048,0
P32458,Q04868,0
P32458,Q06410,0
P32458,Q07457,0
P32458,Q08601,0
P32458,Q12020,0
P32458,Q12440,0
P32468,P32797,0
P32468,P32829,0
P32468,P33419,0
P32468,P39113,0
P32468,P40073,0
P32468,P40325,0
P32468,P41695,0
P32468,P46954,0
P32468,P46964,0
P32468,P47095,0
P32468,P50623,0
P32468,P53895,0
P32468,P54786,0
P32468,Q00582,0
P32468,Q03818,0
P32468,Q03860,0
P32468,Q03954,0
P32468,Q04868,0
P32468,Q05580,0
P32468,Q12134,0
P32468,Q12159,0
P32504,P32618,0
P32504,P34730,0
P32504,P36036,0
P32504,P38272,0
P32504,P38748,0
P32504,P38785,0
P32504,P39928,0
P32504,P39996,0
P32504,P41697,0
P32504,P42935,0
P32504,P46964,0
P32504,P47025,0
P32504,P53184,0
P32504,Q03954,0
P32504,Q04048,0
P32504,Q06169,0
P32504,Q06675,0
P32504,Q12084,0
P32504,Q12154,0
P32504,Q92331,0
P32505,P39996,0
P32505,P40582,0
P32505,P41921,0
P32505,P46954,0
P32505,P46964,0
P32505,P52891,0
P32505,P53112,0
P32505,P53886,0
P32505,Q00684,0
P32505,Q06410,0
P32505,Q06440,0
P32523,P32618,0
P32523,P33419,0
P32523,P35191,0
P32523,P36068,0
P32523,P38042,0
P32523,P38853,0
P32523,P46954,0
P32523,P46964,0
P32523,P52891,0
P32523,P53253,0
P32523,P53886,0
P32523,Q00582,0
P32523,Q00684,0
P32523,Q03860,0
P32523,Q04003,0
P32523,Q04411,0
P32523,Q12446,0
P32618,P32908,0
P32618,P34730,0
P32618,P38748,0
P32618,P40202,0
P32618,P40316,0
P32618,P40460,0
P32618,P42935,0
P32618,P46954,0
P32618,P47129,0
P32618,P54786,0
P32618,Q02100,0
P32618,Q04003,0
P32618,Q05580,0
P32618,Q06169,0
P32618,Q06704,0
P32618,Q12102,0
P32618,Q12329,0
P32628,P32797,0
P32628,P32908,0
P32628,P38247,0
P32628,P38523,0
P32628,P38853,0
P32628,P38874,0
P32628,P39928,0
P32628,P40151,0
P32628,P40957,0
P32628,P40969,0
P32628,P41695,0
P32628,P41697,0
P32628,P47037,0
P32628,P53112,0
P32628,Q03790,0
P32628,Q03898,0
P32628,Q04411,0
P32628,Q05080,0
P32628,Q05568,0
P32628,Q06440,0
P32628,Q08601,0
P32628,Q12102,0
P32628,Q12306,0
P32639,P35056,0
P32639,P39723,0
P32639,P41543,0
P32639,P41921,0
P32639,P42935,0
P32639,P47115,0
P32639,P53895,0
P32639,P54786,0
P32639,Q00582,0
P32639,Q02100,0
P32639,Q04477,0
P32639,Q05080,0
P32639,Q06704,0
P32639,Q12033,0
P32639,Q12334,0
P32796,P32849,0
P32796,P32861,0
P32796,P34730,0
P32796,P38339,0
P32796,P38523,0
P32796,P39723,0
P32796,P39928,0
P32796,P39929,0
P32796,P40073,0
P32796,P47017,0
P32796,P53112,0
P32796,P53184,0
P32796,P53886,0
P32796,P54861,0
P32796,P61829,0
P32796,Q04003,0
P32796,Q07457,0
P32796,Q12134,0
P32796,Q92331,0
P32797,P32861,0
P32797,P33420,0
P32797,P36094,0
P32797,P38785,0
P32797,P38930,0
P32797,P39113,0
P32797,P39929,0
P32797,P40054,0
P32797,P47011,0
P32797,P47025,0
P32797,P48361,0
P32797,P54786,0
P32797,Q00582,0
P32797,Q04477,0
P32797,Q04868,0
P32797,Q08581,0
P32797,Q08601,0
P32797,Q12084,0
P32797,Q12134,0
P32797,Q12329,0
P32797,Q12365,0
P32797,Q12446,0
P32797,Q3E7C1,0
P32829,P33420,0
P32829,P36036,0
P32829,P38147,0
P32829,P39929,0
P32829,P39998,0
P32829,P40073,0
P32829,P40460,0
P32829,P47017,0
P32829,P47025,0
P32829,P50623,0
P32829,Q02939,0
P32829,Q03954,0
P32829,Q04477,0
P32829,Q06706,0
P32829,Q08581,0
P32829,Q12102,0
P32829,Q12365,0
P32849,P33338,0
P32849,P38853,0
P32849,P39723,0
P32849,P39928,0
P32849,P40073,0
P32849,P40089,0
P32849,P40969,0
P32849,P47095,0
P32849,P53886,0
P32849,P54786,0
P32849,P61829,0
P32849,P80667,0
P32849,Q03790,0
P32849,Q06169,0
P32849,Q07457,0
P32849,Q12033,0
P32861,P35056,0
P32861,P36036,0
P32861,P36094,0
P32861,P38874,0
P32861,P39007,0
P32861,P39081,0
P32861,P40325,0
P32861,P43605,0
P32861,P80667,0
P32861,Q03654,0
P32861,Q04048,0
P32861,Q04477,0
P32861,Q06410,0
P32861,Q06708,0
P32861,Q12102,0
P32861,Q12440,0
P32861,Q92331,0
P32908,P32917,0
P32908,P33420,0
P32908,P35056,0
P32908,P38147,0
P32908,P38874,0
P32908,P40054,0
P32908,P53895,0
P32908,Q00582,0
P32908,Q02884,0
P32908,Q03818,0
P32908,Q04411,0
P32908,Q05580,0
P32908,Q08581,0
P32908,Q12033,0
P32908,Q12134,0
P32908,Q12159,0
P32908,Q12446,0
P32917,P38930,0
P32917,P39007,0
P32917,P39723,0
P32917,P39743,0
P32917,P41543,0
P32917,P41697,0
P32917,P47017,0
P32917,P48361,0
P32917,P53253,0
P32917,P53617,0
P32917,P54861,0
P32917,Q02100,0
P32917,Q03818,0
P32917,Q03860,0
P32917,Q04411,0
P32917,Q04477,0
P32917,Q04868,0
P32917,Q05080,0
P32917,Q05568,0
P32917,Q06675,0
P32917,Q06706,0
P32917,Q06708,0
P32917,Q07457,0
P32917,Q12033,0
P32917,Q12134,0
P32917,Q12334,0
P33338,P33419,0
P33338,P36036,0
P33338,P38272,0
P33338,P38930,0
P33338,P39113,0
P33338,P40202,0
P33338,P40485,0
P33338,P46954,0
P33338,P47011,0
P33338,P47025,0
P33338,P53617,0
P33338,Q02884,0
P33338,Q04003,0
P33338,Q04048,0
P33338,Q04868,0
P33338,Q05580,0
P33338,Q12066,0
P33338,Q12440,0
P33419,P38247,0
P33419,P38272,0
P33419,P38785,0
P33419,P38874,0
P33419,P38930,0
P33419,P39929,0
P33419,P40054,0
P33419,P40073,0
P33419,P40325,0
P33419,P40957,0
P33419,P46946,0
P33419,P53184,0
P33419,P54786,0
P33419,Q00684,0
P33419,Q03954,0
P33419,Q04477,0
P33419,Q12084,0
P33419,Q12334,0
P33420,P35056,0
P33420,P36068,0
P33420,P38523,0
P33420,P38874,0
P33420,P39007,0
P33420,P39081,0
P33420,P39723,0
P33420,P40054,0
P33420,P40202,0
P33420,P41695,0
P33420,P41921,0
P33420,P46954,0
P33420,P47095,0
P33420,Q02884,0
P33420,Q05568,0
P33420,Q06169,0
P33420,Q06440,0
P33420,Q12020,0
P33420,Q12159,0
P33420,Q12440,0
P33420,Q92331,0
P34730,P36068,0
P34730,P38822,0
P34730,P38853,0
P34730,P39081,0
P34730,P39996,0
P34730,P43639,0
P34730,P47115,0
P34730,P47129,0
P34730,P53112,0
P34730,P53184,0
P34730,P81449,0
P34730,Q02100,0
P34730,Q03954,0
P34730,Q05568,0
P34730,Q06440,0
P34730,Q12159,0
P35056,P38247,0
P35056,P38339,0
P35056,P38874,0
P35056,P39113,0
P35056,P40073,0
P35056,P40151,0
P35056,P40202,0
P35056,P40316,0
P35056,P40969,0
P35056,P41921,0
P35056,P46946,0
P35056,P47095,0
P35056,P54861,0
P35056,Q02884,0
P35056,Q05080,0
P35056,Q12134,0
P35191,P38339,0
P35191,P38785,0
P35191,P39081,0
P35191,P39113,0
P35191,P39929,0
P35191,P39996,0
P35191,P40073,0
P35191,P40460,0
P35191,P40963,0
P35191,P41921,0
P35191,P43639,0
P35191,P46954,0
P35191,P47115,0
P35191,P47129,0
P35191,P53112,0
P35191,P53253,0
P35191,P57743,0
P35191,Q02100,0
P35191,Q02884,0
P35191,Q02908,0
P35191,Q03654,0
P35191,Q04048,0
P35191,Q12020,0
P35191,Q12102,0
P35191,Q12440,0
P36036,P36068,0
P36036,P38042,0
P36036,P39929,0
P36036,P40054,0
P36036,P40460,0
P36036,P41695,0
P36036,P41697,0
P36036,P41921,0
P36036,P47011,0
P36036,P47115,0
P36036,P50623,0
P36036,P53895,0
P36036,P54786,0
P36036,P81449,0
P36036,Q04048,0
P36036,Q04477,0
P36036,Q04921,0
P36036,Q05080,0
P36036,Q05791,0
P36036,Q06440,0
P36036,Q08601,0
P36036,Q12020,0
P36036,Q12134,0
P36036,Q12329,0
P36068,P38853,0
P36068,P39113,0
P36068,P39723,0
P36068,P39996,0
P36068,P40089,0
P36068,P40202,0
P36068,P40582,0
P36068,P53112,0
P36068,P53617,0
P36068,Q04411,0
P36068,Q04477,0
P36068,Q05568,0
P36068,Q05791,0
P36068,Q06440,0
P36068,Q06706,0
P36068,Q06708,0
P36068,Q08581,0
P36068,Q12134,0
P36068,Q12159,0
P36094,P38874,0
P36094,P40089,0
P36094,P40957,0
P36094,P41697,0
P36094,P47025,0
P36094,P47115,0
