Identifier A,Identifier B,Interaction
P19474,Q96RK4,0
P20618,Q96QF0,0
P20618,Q96RK4,0
P20671,Q96RK4,0
P20700,Q96QF0,0
P22695,Q96RK4,0
P23258,Q96QF0,0
P24539,Q96QF0,0
P24539,Q96RK4,0
P25705,Q96QF0,0
P25788,Q96QF0,0
P26641,Q96QF0,0
P26641,Q96RK4,0
P27348,Q96RK4,0
P27708,Q96QF0,0
P27708,Q96RK4,0
P27986,Q9R1E0,0
P28066,Q96RK4,0
P28070,P45880,0
P28070,Q96RK4,0
P28072,Q96QF0,0
P28072,Q96RK4,0
P28074,Q96QF0,0
P28288,Q96RK4,0
P30405,Q8NCK7,0
P30837,Q96QF0,0
P30837,Q96RK4,0
P31946,Q96RK4,0
P31948,Q96QF0,0
P31948,Q96RK4,0
P33778,Q96RK4,0
P33981,Q96RK4,0
P33993,P63044,0
P33993,Q96QF0,0
P33993,Q96RK4,0
P35232,Q96QF0,0
P35232,Q96RK4,0
P35568,Q96QF0,0
P35568,Q96RK4,0
P35613,Q53EU6,0
P35613,Q96QF0,0
P35637,Q96RK4,0
P35908,Q96QF0,0
P35998,Q3SYG4,0
P35998,Q96QF0,0
P35998,Q96RK4,0
P36542,Q96QF0,0
P36542,Q96RK4,0
P36873,Q96QF0,0
P37238,Q9BXC9,0
P37238,Q9NPJ1,0
P37238,Q9UPQ9,0
P38435,Q96QF0,0
P38606,Q96QF0,0
P38646,Q8IWZ6,0
P38646,Q9Y4H2,0
P38647,Q8NCK7,0
P38647,Q96RK4,0
P39656,Q96RK4,0
P40937,Q96QF0,0
P40939,P63045,0
P40939,Q96QF0,0
P41223,Q96QF0,0
P41223,Q96RK4,0
P42677,Q96QF0,0
P42704,Q96QF0,0
P43487,Q96QF0,0
P46977,P78371,0
P47914,Q96QF0,0
P48382,Q3SYG4,0
P48382,Q96RK4,0
P48553,Q8NCK7,0
P48553,Q96RK4,0
P48643,Q96QF0,0
P48643,Q96RK4,0
P49720,Q96QF0,0
P49720,Q96RK4,0
P49721,Q96QF0,0
P49841,Q96QF0,0
P50993,Q96QF0,0
P51570,Q96RK4,0
P51648,Q5JPE7,0
P51648,Q96QF0,0
P51970,Q96RK4,0
P52429,Q96RK4,0
P52701,Q96RK4,0
P52756,Q96QF0,0
P52789,Q96QF0,0
P52789,Q96RK4,0
P53396,Q96RK4,0
P53618,Q96QF0,0
P54646,Q96QF0,0
P54646,Q96RK4,0
P54709,Q96QF0,0
P55042,Q96QF0,0
P55042,Q96RK4,0
P55060,Q96QF0,0
P55072,Q96RK4,0
P55084,Q96RK4,0
P55258,Q8NCK7,0
P55258,Q96RK4,0
P55258,Q9H0F7,0
P55786,Q96RK4,0
P56524,Q96RK4,0
P56537,Q96QF0,0
P56537,Q96RK4,0
P56726,Q9CWF6,0
P57088,Q96RK4,0
P57740,Q96QF0,0
P60228,Q96QF0,0
P60228,Q96RK4,0
P60604,Q96QF0,0
P60604,Q96RK4,0
P60709,Q8NCK7,0
P60709,Q96QF0,0
P61006,Q08850,0
P61026,Q96QF0,0
P61026,Q96RK4,0
P61981,Q96QF0,0
P62140,Q96RK4,0
P62191,Q5SNT2,0
P62195,Q96RK4,0
P62258,Q3SYG4,0
P62333,Q96RK4,0
P62491,Q8NCK7,0
P62491,Q96RK4,0
P62492,Q8NFJ9,0
P62987,Q96QF0,0
P62987,Q96RK4,0
P63044,Q8NFJ9,0
P63045,Q3V3N7,0
P63045,Q96RK4,0
P63045,Q9NPJ1,0
P63098,Q8NCK7,0
P63098,Q96QF0,0
P63098,Q96RK4,0
P63104,Q96QF0,0
P63167,Q96QF0,0
P63173,Q96RK4,0
P63244,Q96QF0,0
P67870,Q96RK4,0
P68366,Q96RK4,0
P68371,Q96QF0,0
P68371,Q96RK4,0
P68400,Q02248,0
P68400,Q9BYF1,0
P68400,Q9D289,0
P68400,Q9H0F7,0
P70452,Q3SYG4,0
P70452,Q8NCK7,0
P70452,Q8NFJ9,0
P78318,Q96QF0,0
P78527,Q96QF0,0
P82912,Q96QF0,0
P84243,Q96RK4,0
Q00535,Q8NCK7,0
Q00577,Q96QF0,0
Q02248,Q8VD72,0
Q02248,Q96EB6,0
Q02248,Q96QF0,0
Q04206,Q96RK4,0
Q04637,Q96QF0,0
Q04917,Q96RK4,0
Q07065,Q96QF0,0
Q07065,Q96RK4,0
Q08850,Q14449,0
Q08945,Q96QF0,0
Q09161,Q96QF0,0
Q09472,Q8NCK7,0
Q09472,Q96RK4,0
Q12797,Q96QF0,0
Q12797,Q96RK4,0
Q12840,Q96RK4,0
Q13123,Q96RK4,0
Q13200,Q96QF0,0
Q13200,Q96RK4,0
Q13217,Q96QF0,0
Q13217,Q96RK4,0
Q13283,Q96RK4,0
Q13418,Q96QF0,0
Q13418,Q96RK4,0
Q13573,Q96QF0,0
Q13573,Q96RK4,0
Q13823,Q96QF0,0
Q13823,Q96RK4,0
Q14203,Q96QF0,0
Q14203,Q96RK4,0
Q14204,Q96QF0,0
Q14257,Q96RK4,0
Q14444,Q96QF0,0
Q14444,Q96RK4,0
Q14449,Q96QF0,0
Q14449,Q9CWF6,0
Q14568,Q96QF0,0
Q14568,Q96RK4,0
Q14643,Q8IWZ6,0
Q14643,Q8NFJ9,0
Q14643,Q8VD72,0
Q14643,Q9NWB6,0
Q14669,Q96RK4,0
Q14694,Q96QF0,0
Q14697,Q96QF0,0
Q14739,Q96RK4,0
Q14746,Q96QF0,0
Q14746,Q96RK4,0
Q15008,Q96QF0,0
Q15014,Q96QF0,0
Q15293,Q96RK4,0
Q15392,Q96RK4,0
Q15434,Q96QF0,0
Q15773,Q96QF0,0
Q15773,Q96RK4,0
Q15942,Q96RK4,0
Q2KHR2,Q96RK4,0
Q2TAC2,Q96RK4,0
Q38DU9,Q8NCK7,0
Q38DU9,Q96QF0,0
Q3SYG4,Q8NBM4,0
Q3SYG4,Q9NUD5,0
Q3TLI0,Q96RK4,0
Q3U0M1,Q8NCK7,0
Q3U0M1,Q96RK4,0
Q3UPR7,Q8NCK7,0
Q3V3N7,Q8IWZ6,0
Q3V3N7,Q8N3I7,0
Q3V3N7,Q9BXC9,0
Q3V3N7,Q9R1E0,0
Q3ZCM7,Q96RK4,0
Q3ZCQ8,Q96QF0,0
Q3ZCQ8,Q96RK4,0
Q4GYY5,Q96QF0,0
Q4VC05,Q96QF0,0
Q52LR7,Q96QF0,0
Q53EU6,Q96RK4,0
Q53G59,Q96RK4,0
Q53GQ0,Q96QF0,0
Q53R41,Q96QF0,0
Q57UH8,Q8K2G4,0
Q57UH8,Q8NCK7,0
Q58EX7,Q96QF0,0
Q58EX7,Q96RK4,0
Q5BKY9,Q96QF0,0
Q5BKY9,Q96RK4,0
Q5BKZ1,Q96QF0,0
Q5C9Z4,Q96RK4,0
Q5H9R7,Q96QF0,0
Q5JWF2,Q96QF0,0
Q5LJA5,Q96QF0,0
Q5LJA5,Q96RK4,0
Q5M775,Q96QF0,0
Q5M775,Q96RK4,0
Q5NCF2,Q8NCK7,0
Q5QPK2,Q96RK4,0
Q5T3I0,Q96QF0,0
Q5TEC6,Q96QF0,0
Q5TEC6,Q96RK4,0
Q5VWC4,Q96RK4,0
Q5W0B1,Q96RK4,0
Q5XKP0,Q96RK4,0
Q60700,Q96A33,0
Q60700,Q9CWF6,0
Q60700,Q9CZQ9,0
Q60770,Q9CWF6,0
Q60770,Q9H0F7,0
Q60932,Q96QF0,0
Q60932,Q96RK4,0
Q63503,Q96QF0,0
Q63503,Q96RK4,0
Q66H80,Q96QF0,0
Q68CQ7,Q96RK4,0
Q69YQ0,Q96QF0,0
Q6DN90,Q96QF0,0
Q6DN90,Q96RK4,0
Q6IEG0,Q96QF0,0
Q6NXE6,Q96QF0,0
Q6NXE6,Q96RK4,0
Q6PJG2,Q96RK4,0
Q6PJG6,Q96QF0,0
Q6UW78,Q96QF0,0
Q6UW78,Q96RK4,0
Q6ZW61,Q8K2G4,0
Q71RC2,Q96RK4,0
Q7RTV0,Q96QF0,0
Q7Z3C6,Q96RK4,0
Q7Z3Y7,Q96QF0,0
Q80U30,Q96QF0,0
Q80U30,Q96RK4,0
Q811G0,Q8NFQ8,0
Q811G0,Q96QF0,0
Q86SZ2,Q96RK4,0
Q86UL3,Q96RK4,0
Q86VP6,Q96QF0,0
Q86VP6,Q96RK4,0
Q86X55,Q96QF0,0
Q86X95,Q96QF0,0
Q8BH75,Q8NCK7,0
Q8C1Z7,Q8IWZ6,0
Q8C1Z7,Q8NFJ9,0
Q8C1Z7,Q96RK4,0
Q8IUR0,Q8NCK7,0
Q8IWZ6,Q8VD72,0
Q8IWZ6,Q96EB6,0
Q8IWZ6,Q96QF0,0
Q8IWZ6,Q9CWF6,0
Q8IWZ6,Q9CZQ9,0
Q8IXI1,Q96QF0,0
Q8IYB5,Q96QF0,0
Q8IYB5,Q96RK4,0
Q8K2G4,Q9NQ48,0
Q8N1F7,Q96RK4,0
Q8N1N4,Q96RK4,0
Q8N3I7,Q8NCK7,0
Q8N3I7,Q9CWF6,0
Q8N3I7,Q9CZQ9,0
Q8N3R9,Q96QF0,0
Q8N3R9,Q96RK4,0
Q8N5F7,Q96QF0,0
Q8N5F7,Q96RK4,0
Q8N5P1,Q96QF0,0
Q8N9E0,Q96QF0,0
Q8N9E0,Q96RK4,0
Q8N9M5,Q8NCK7,0
Q8N9M5,Q96RK4,0
Q8NBJ5,Q96RK4,0
Q8NBM4,Q96QF0,0
Q8NBM4,Q96RK4,0
Q8NCK7,Q8NFJ9,0
Q8NCK7,Q923E4,0
Q8NCK7,Q96Q05,0
Q8NCK7,Q96QF0,0
Q8NCK7,Q96RK4,0
Q8NCK7,Q99KR7,0
Q8NCK7,Q9BXC9,0
Q8NCK7,Q9CQP2,0
Q8NCK7,Q9JHQ5,0
Q8NCK7,Q9JME7,0
Q8NCK7,Q9NQ48,0
Q8NCK7,Q9P035,0
Q8NCK7,Q9UBK2,0
Q8NCK7,Q9WV78,0
Q8NCK7,Q9WVH4,0
Q8NCK7,Q9Y296,0
Q8NCK7,Q9Y5R8,0
Q8ND56,Q96RK4,0
Q8NDQ6,Q96QF0,0
Q8NDV7,Q96RK4,0
Q8NF37,Q96QF0,0
Q8NF37,Q96RK4,0
Q8NFD5,Q96EB6,0
Q8NFJ9,Q8VD72,0
Q8NFJ9,Q9CWF6,0
Q8NFJ9,Q9CZQ9,0
Q8NFJ9,Q9HAV4,0
Q8NFJ9,Q9NPJ1,0
Q8NFJ9,Q9NQ48,0
Q8NFJ9,Q9Y4H2,0
Q8NFQ8,Q96QF0,0
Q8NFQ8,Q96RK4,0
Q8NI60,Q96QF0,0
Q8TAM2,Q96QF0,0
Q8TAM2,Q9CWF6,0
Q8TAM2,Q9NPJ1,0
Q8TBF4,Q96RK4,0
Q8TEM1,Q96QF0,0
Q8TEM1,Q96RK4,0
Q8TEQ8,Q96RK4,0
Q8TEX9,Q96QF0,0
Q8VD72,Q9BXC9,0
Q8VD72,Q9H0F7,0
Q8WTW3,Q96QF0,0
Q8WTW3,Q96RK4,0
Q8WUH6,Q96QF0,0
Q8WUH6,Q96RK4,0
Q8WVX9,Q96QF0,0
Q8WVX9,Q96RK4,0
Q92615,Q96QF0,0
Q92615,Q96RK4,0
Q92616,Q96QF0,0
Q92621,Q96QF0,0
Q92643,Q96RK4,0
Q92665,Q96RK4,0
Q92890,Q96RK4,0
Q92900,Q96QF0,0
Q92922,Q96QF0,0
Q92922,Q96RK4,0
Q92947,Q96RK4,0
Q92973,Q96QF0,0
Q93084,Q96RK4,0
Q96A33,Q96QF0,0
Q96BY9,Q96QF0,0
Q96CK0,Q96QF0,0
Q96D53,Q96QF0,0
Q96D53,Q96RK4,0
Q96EB6,Q96QF0,0
Q96EB6,Q9BXC9,0
Q96EB6,Q9CWF6,0
Q96EB6,Q9Y2J4,0
Q96F45,Q96QF0,0
Q96GF1,Q96RK4,0
Q96GM8,Q96QF0,0
Q96HA1,Q96QF0,0
Q96P70,Q96QF0,0
Q96P70,Q96RK4,0
Q96PK6,Q96QF0,0
Q96PM9,Q96QF0,0
Q96PM9,Q96RK4,0
Q96Q05,Q96RK4,0
Q96QF0,Q96S52,0
Q96QF0,Q99653,0
Q96QF0,Q99733,0
Q96QF0,Q99805,0
Q96QF0,Q99942,0
Q96QF0,Q9BRK5,0
Q96QF0,Q9BRX2,0
Q96QF0,Q9BSJ2,0
Q96QF0,Q9BSR8,0
Q96QF0,Q9BWJ5,0
Q96QF0,Q9BXC9,0
Q96QF0,Q9BXF3,0
Q96QF0,Q9BXW9,0
Q96QF0,Q9BYJ9,0
Q96QF0,Q9CWF6,0
Q96QF0,Q9GZN1,0
Q96QF0,Q9H0F7,0
Q96QF0,Q9H0U4,0
Q96QF0,Q9H1K4,0
Q96QF0,Q9H2F5,0
Q96QF0,Q9H307,0
Q96QF0,Q9H5Q4,0
Q96QF0,Q9H5V9,0
Q96QF0,Q9H773,0
Q96QF0,Q9H7B2,0
Q96QF0,Q9H9E1,0
Q96QF0,Q9H9S3,0
Q96QF0,Q9HAU5,0
Q96QF0,Q9HCJ0,0
Q96QF0,Q9HD45,0
Q96QF0,Q9HDC9,0
Q96QF0,Q9NP92,0
Q96QF0,Q9NPJ1,0
Q96QF0,Q9NQ29,0
Q96QF0,Q9NRR5,0
Q96QF0,Q9NUD5,0
Q96QF0,Q9NVI1,0
Q96QF0,Q9NWB6,0
Q96QF0,Q9NYA4,0
Q96QF0,Q9NZ01,0
Q96QF0,Q9P0I2,0
Q96QF0,Q9P2R6,0
Q96QF0,Q9UBU8,0
Q96QF0,Q9UBV2,0
Q96QF0,Q9UDW3,0
Q96QF0,Q9UDY4,0
Q96QF0,Q9UET6,0
Q96QF0,Q9UHI6,0
Q96QF0,Q9UI12,0
Q96QF0,Q9UJS0,0
Q96QF0,Q9UJV9,0
Q96QF0,Q9UKV0,0
Q96QF0,Q9ULD9,0
Q96QF0,Q9UN37,0
Q96QF0,Q9UN86,0
Q96QF0,Q9UNF1,0
Q96QF0,Q9UNM6,0
Q96QF0,Q9UNP9,0
Q96QF0,Q9UPQ9,0
Q96QF0,Q9WVH4,0
Q96QF0,Q9Y277,0
Q96QF0,Q9Y2G8,0
Q96QF0,Q9Y3C7,0
Q96QF0,Q9Y3Y2,0
Q96QF0,Q9Y5A9,0
Q96QF0,Q9Y5V3,0
Q96QF0,Q9Y679,0
Q96QF0,R4GMR5,0
Q96QF0,U3KQK0,0
Q96RK4,Q99460,0
Q96RK4,Q99570,0
Q96RK4,Q99615,0
Q96RK4,Q99653,0
Q96RK4,Q99707,0
Q96RK4,Q99KR7,0
Q96RK4,Q9BSD7,0
Q96RK4,Q9BSJ2,0
Q96RK4,Q9BUF5,0
Q96RK4,Q9BUJ2,0
Q96RK4,Q9BVA1,0
Q96RK4,Q9BYW2,0
Q96RK4,Q9GZN1,0
Q96RK4,Q9H0E9,0
Q96RK4,Q9H147,0
Q96RK4,Q9H1K4,0
Q96RK4,Q9H5V9,0
Q96RK4,Q9H773,0
Q96RK4,Q9H7B2,0
Q96RK4,Q9H9E1,0
Q96RK4,Q9HAU5,0
Q96RK4,Q9HCU5,0
Q96RK4,Q9JME7,0
Q96RK4,Q9NP92,0
Q96RK4,Q9NPF5,0
Q96RK4,Q9NS69,0
Q96RK4,Q9NSG2,0
Q96RK4,Q9NUD5,0
Q96RK4,Q9NYA4,0
Q96RK4,Q9P035,0
Q96RK4,Q9UBB4,0
Q96RK4,Q9UBK2,0
Q96RK4,Q9UBS4,0
Q96RK4,Q9UBU8,0
Q96RK4,Q9UDW3,0
Q96RK4,Q9UDY4,0
Q96RK4,Q9UHI6,0
Q96RK4,Q9UJS0,0
Q96RK4,Q9UKV0,0
Q96RK4,Q9UL33,0
Q96RK4,Q9ULX6,0
Q96RK4,Q9UNF1,0
Q96RK4,Q9Y296,0
Q96RK4,Q9Y2J4,0
Q96RK4,Q9Y383,0
Q96RK4,Q9Y3C1,0
Q96RK4,Q9Y3D0,0
Q96RK4,Q9Y3Y2,0
Q96RK4,Q9Y4L1,0
Q96RK4,Q9Y4R8,0
Q96RK4,Q9Y5A9,0
Q96RK4,Q9Y5V3,0
Q96RK4,Q9Y679,0
Q96RK4,R4GMR5,0
Q9BXC9,Q9CWF6,0
Q9CWF6,Q9NQ48,0
Q9H0E9,Q9Y3C1,0
Q9JHQ5,Q9NPJ1,0
Q9UDY4,Q9Y5B9,0
