Identifier A,Identifier B,Interaction
B4DLN1,P51648,0
B4DLN1,P56537,0
B4DLN1,P57088,0
B4DLN1,P62195,0
B4DLN1,Q14204,0
B4DLN1,Q52LR7,0
B4DLN1,Q63503,0
B4DLN1,Q7L5D6,0
B4DLN1,Q8N9E0,0
B4DLN1,Q8NDV7,0
B4DLN1,Q8VD72,0
B4DLN1,Q9BVA1,0
B4DLN1,Q9HD20,0
B4DR61,D4ABI7,0
B4DR61,J3KN16,0
B4DR61,O14929,0
B4DR61,O43592,0
B4DR61,P01024,0
B4DR61,P07437,0
B4DR61,P33993,0
B4DR61,P37231,0
B4DR61,P51571,0
B4DR61,P61026,0
B4DR61,P63098,0
B4DR61,Q5BKZ1,0
B4DR61,Q86UL3,0
B4DR61,Q86Y56,0
B4DR61,Q96Q05,0
B4DR61,Q9HAU5,0
B4DR61,Q9P2R6,0
B4DR61,Q9UPQ9,0
B4DR61,Q9Y679,0
B5MDF5,G3H0F0,0
B5MDF5,O41515,0
B5MDF5,P11940,0
B5MDF5,P13995,0
B5MDF5,P53396,0
B5MDF5,Q08209,0
B5MDF5,Q14643,0
B5MDF5,Q14746,0
B5MDF5,Q15907,0
B5MDF5,Q2TAC2,0
B5MDF5,Q3V3N7,0
B5MDF5,Q53GQ0,0
B5MDF5,Q58EX7,0
B5MDF5,Q5T160,0
B5MDF5,Q5TEC6,0
B5MDF5,Q6UW78,0
B5MDF5,Q7RTV0,0
B5MDF5,Q92804,0
B5MDF5,Q9C005,0
B5MDF5,Q9H078,0
B5MDF5,Q9H0F7,0
B5MDF5,Q9Y3D0,0
B5MDF5,Q9Y5B9,0
C9JNU6,E9PRG8,0
C9JNU6,H3BMF4,0
C9JNU6,J3KPP4,0
C9JNU6,O00483,0
C9JNU6,O95817,0
C9JNU6,P02768,0
C9JNU6,P07437,0
C9JNU6,P20618,0
C9JNU6,P38435,0
C9JNU6,P67870,0
C9JNU6,Q13573,0
C9JNU6,Q16531,0
C9JNU6,Q5JWF2,0
C9JNU6,Q96BY9,0
C9JNU6,Q96GF1,0
C9JNU6,Q99460,0
C9JNU6,Q9BUF5,0
C9JNU6,Q9CZQ9,0
C9JNU6,Q9D289,0
C9JNU6,Q9NQH7,0
C9JNU6,Q9NTJ5,0
C9JNU6,Q9NUP9,0
C9JNU6,Q9Y3C7,0
C9JNU6,Q9Y3Y2,0
C9JNU6,Q9Y4R8,0
C9JRZ6,M0QXB4,0
C9JRZ6,O75970,0
C9JRZ6,O94761,0
C9JRZ6,P0DI81,0
C9JRZ6,P30837,0
C9JRZ6,P36542,0
C9JRZ6,P63244,0
C9JRZ6,Q13823,0
C9JRZ6,Q15008,0
C9JRZ6,Q5SRD1,0
C9JRZ6,Q6PI48,0
C9JRZ6,Q7RTV0,0
C9JRZ6,Q8TBF4,0
C9JRZ6,Q923E4,0
C9JRZ6,Q99805,0
C9JRZ6,Q9BRX2,0
C9JRZ6,Q9BSR8,0
C9JRZ6,Q9H5Q4,0
C9JRZ6,Q9H7B2,0
C9JRZ6,Q9UDW3,0
C9JRZ6,Q9UNF1,0
C9JRZ6,Q9Y4Y9,0
D4ABI7,O14818,0
D4ABI7,O75970,0
D4ABI7,P28074,0
D4ABI7,P29401,0
D4ABI7,P52701,0
D4ABI7,P57088,0
D4ABI7,P62873,0
D4ABI7,Q14527,0
D4ABI7,Q5QPK2,0
D4ABI7,Q6ZW61,0
D4ABI7,Q8BH75,0
D4ABI7,Q92545,0
D4ABI7,Q99570,0
D4ABI7,Q9BPW8,0
D4ABI7,Q9BRK5,0
D4ABI7,Q9H5V9,0
D4ABI7,Q9NQ29,0
D4ABI7,Q9NWB6,0
D4ABI7,Q9UPQ9,0
E7EMK3,P01889,0
E7EMK3,P02545,0
E7EMK3,P04350,0
E7EMK3,P04844,0
E7EMK3,P06493,0
E7EMK3,P07437,0
E7EMK3,P16615,0
E7EMK3,P38435,0
E7EMK3,P48047,0
E7EMK3,P49207,0
E7EMK3,P55072,0
E7EMK3,Q13409,0
E7EMK3,Q16891,0
E7EMK3,Q8TAM1,0
E7EMK3,Q8TEX9,0
E7EMK3,Q92616,0
E7EMK3,Q96HA1,0
E7EMK3,Q99733,0
E7EMK3,Q9BSR8,0
E7EMK3,Q9BXW9,0
E7EMK3,Q9NQ29,0
E7EMK3,Q9UDW3,0
E7EMK3,R4GMR5,0
E9PRG8,F5H5D3,0
E9PRG8,J3KN16,0
E9PRG8,J3KPP4,0
E9PRG8,O14524,0
E9PRG8,P04350,0
E9PRG8,P11881,0
E9PRG8,P20700,0
E9PRG8,P33993,0
E9PRG8,P40939,0
E9PRG8,P43487,0
E9PRG8,P55042,0
E9PRG8,Q15014,0
E9PRG8,Q15942,0
E9PRG8,Q16637,0
E9PRG8,Q16891,0
E9PRG8,Q6PCB8,0
E9PRG8,Q92538,0
E9PRG8,Q9BYF1,0
E9PRG8,Q9H147,0
E9PRG8,Q9NTJ3,0
F1MWF1,O75915,0
F1MWF1,P13645,0
F1MWF1,P15208,0
F1MWF1,P27708,0
F1MWF1,P31948,0
F1MWF1,P35908,0
F1MWF1,P48356,0
F1MWF1,P50502,0
F1MWF1,P51970,0
F1MWF1,P53985,0
F1MWF1,P60604,0
F1MWF1,P61981,0
F1MWF1,P63044,0
F1MWF1,P68431,0
F1MWF1,Q13123,0
F1MWF1,Q14974,0
F1MWF1,Q5M775,0
F1MWF1,Q60700,0
F1MWF1,Q71DI3,0
F1MWF1,Q8ND56,0
F1MWF1,Q8TAM1,0
F1MWF1,Q9H1K4,0
F1MWF1,Q9NPF5,0
F1MWF1,Q9R1E0,0
F1MWF1,Q9UBU8,0
F1MWF1,Q9Y296,0
F1MWF1,Q9Y5A9,0
F5H5D3,O43164,0
F5H5D3,O75600,0
F5H5D3,P00367,0
F5H5D3,P02538,0
F5H5D3,P38435,0
F5H5D3,P53618,0
F5H5D3,P53985,0
F5H5D3,P57088,0
F5H5D3,P68371,0
F5H5D3,P68431,0
F5H5D3,Q00577,0
F5H5D3,Q13123,0
F5H5D3,Q13283,0
F5H5D3,Q14746,0
F5H5D3,Q15014,0
F5H5D3,Q15293,0
F5H5D3,Q3ZCQ8,0
F5H5D3,Q6NXE6,0
F5H5D3,Q7Z3C6,0
F5H5D3,Q8WUH6,0
F5H5D3,Q9BVA1,0
F5H5D3,Q9H0F7,0
F5H5D3,Q9UJS0,0
F5H5D3,Q9Y2G8,0
F8W1S1,G3H0F0,0
F8W1S1,H3BMF4,0
F8W1S1,P0DJI6,0
F8W1S1,P27348,0
F8W1S1,P28070,0
F8W1S1,P49841,0
F8W1S1,P67870,0
F8W1S1,Q02248,0
F8W1S1,Q09161,0
F8W1S1,Q14683,0
F8W1S1,Q15293,0
F8W1S1,Q16637,0
F8W1S1,Q8IXI1,0
F8W1S1,Q96BR5,0
F8W1S1,Q96L91,0
F8W1S1,Q9BWJ5,0
F8W1S1,Q9UKV0,0
G3H0F0,O43809,0
G3H0F0,O75746,0
G3H0F0,P28072,0
G3H0F0,P51648,0
G3H0F0,P62140,0
G3H0F0,P62195,0
G3H0F0,P62258,0
G3H0F0,P62491,0
G3H0F0,P63173,0
G3H0F0,P68400,0
G3H0F0,Q7Z3U7,0
G3H0F0,Q96QF0,0
G3H0F0,Q9BSD7,0
G3H0F0,Q9Y4W6,0
G3H0F0,U3KQK0,0
G3V325,H3BMF4,0
G3V325,J3KN16,0
G3V325,O14901,0
G3V325,O76024,0
G3V325,O94888,0
G3V325,O95816,0
G3V325,Q13123,0
G3V325,Q13885,0
G3V325,Q14204,0
G3V325,Q15942,0
G3V325,Q3V3N7,0
G3V325,Q5BKZ1,0
G3V325,Q8TEQ8,0
G3V325,Q92900,0
G3V325,Q92947,0
G3V325,Q92973,0
G3V325,Q9BW92,0
G3V325,Q9BYF1,0
G3V325,Q9HCU5,0
G3V325,Q9NPJ1,0
G3V325,Q9NUD5,0
G3V325,Q9UQL6,0
G3V325,Q9Y296,0
G3V5Z7,O00743,0
G3V5Z7,O14901,0
G3V5Z7,O15260,0
G3V5Z7,O43164,0
G3V5Z7,O88848,0
G3V5Z7,O96019,0
G3V5Z7,P04844,0
G3V5Z7,P0DTC2,0
G3V5Z7,P12236,0
G3V5Z7,P62491,0
G3V5Z7,Q09137,0
G3V5Z7,Q09472,0
G3V5Z7,Q14444,0
G3V5Z7,Q14527,0
G3V5Z7,Q15434,0
G3V5Z7,Q16531,0
G3V5Z7,Q57UH8,0
G3V5Z7,Q811G0,0
G3V5Z7,Q9H583,0
G3V5Z7,Q9UL15,0
G3V5Z7,Q9UNP9,0
H0YMV8,P05141,0
H0YMV8,P12268,0
H0YMV8,P14625,0
H0YMV8,P47914,0
H0YMV8,P63098,0
H0YMV8,Q00325,0
H0YMV8,Q14739,0
H0YMV8,Q6NXE6,0
H0YMV8,Q6ZNB6,0
H0YMV8,Q8NDQ6,0
H0YMV8,Q8NDV7,0
H0YMV8,Q8WTW3,0
H0YMV8,Q96CK0,0
H0YMV8,Q96GD4,0
H0YMV8,Q9BXF3,0
H0YMV8,Q9UL33,0
H0YMV8,Q9UN86,0
H0YMV8,Q9Y5B9,0
H3BMF4,O00488,0
H3BMF4,O14818,0
H3BMF4,O75915,0
H3BMF4,O94905,0
H3BMF4,P11021,0
H3BMF4,P25786,0
H3BMF4,P27708,0
H3BMF4,P29401,0
H3BMF4,P33981,0
H3BMF4,P39656,0
H3BMF4,P41223,0
H3BMF4,P48553,0
H3BMF4,P49593,0
H3BMF4,P55258,0
H3BMF4,P67870,0
H3BMF4,Q09472,0
H3BMF4,Q14204,0
H3BMF4,Q4VC05,0
H3BMF4,Q5H9R7,0
H3BMF4,Q8TAM2,0
H3BMF4,Q8WUH6,0
H3BMF4,Q92890,0
H3BMF4,Q96CS3,0
H3BMF4,Q96JJ7,0
H3BMF4,Q9H0E9,0
H3BMF4,Q9H5V9,0
H3BMF4,Q9P035,0
H3BMF4,Q9UBB4,0
J3KN16,O41515,0
J3KN16,O43617,0
J3KN16,O55013,0
J3KN16,P02545,0
J3KN16,P0DJI6,0
J3KN16,P11142,0
J3KN16,P45880,0
J3KN16,P62820,0
J3KN16,Q08850,0
J3KN16,Q14974,0
J3KN16,Q15907,0
J3KN16,Q6PJG2,0
J3KN16,Q7Z3C6,0
J3KN16,Q86VP6,0
J3KN16,Q8NFJ9,0
J3KN16,Q8WTW3,0
J3KN16,Q8WUM0,0
J3KN16,Q92947,0
J3KN16,Q96P70,0
J3KN16,Q9H9S3,0
J3KN16,Q9NWB6,0
J3KN16,Q9P2R6,0
J3KN16,Q9UH99,0
J3KN16,Q9UPT5,0
J3KN16,Q9UQL6,0
J3KNF5,O43592,0
J3KNF5,O75787,0
J3KNF5,O95831,0
J3KNF5,P05023,0
J3KNF5,P22102,0
J3KNF5,P28066,0
J3KNF5,P38435,0
J3KNF5,P47914,0
J3KNF5,P48382,0
J3KNF5,P51648,0
J3KNF5,P52756,0
J3KNF5,P54652,0
J3KNF5,P55084,0
J3KNF5,P56589,0
J3KNF5,P56962,0
J3KNF5,Q00577,0
J3KNF5,Q04637,0
J3KNF5,Q13823,0
J3KNF5,Q3UPR7,0
J3KNF5,Q5JWF2,0
J3KNF5,Q5VWC4,0
J3KNF5,Q6NXE6,0
J3KNF5,Q6PI48,0
J3KNF5,Q6PJG2,0
J3KNF5,Q8NBM4,0
J3KNF5,Q96HA1,0
J3KNF5,Q9BRX2,0
J3KNF5,Q9BUJ2,0
J3KNF5,Q9BWJ5,0
J3KNF5,Q9UH99,0
J3KNF5,Q9Y2G8,0
J3KPP4,P06730,0
J3KPP4,P16615,0
J3KPP4,P48047,0
J3KPP4,P55084,0
J3KPP4,P62805,0
J3KPP4,P63045,0
J3KPP4,P78371,0
J3KPP4,Q14203,0
J3KPP4,Q53EU6,0
J3KPP4,Q5LJA5,0
J3KPP4,Q5QPK2,0
J3KPP4,Q5T160,0
J3KPP4,Q60932,0
J3KPP4,Q68CQ7,0
J3KPP4,Q8N5F7,0
J3KPP4,Q8NF37,0
J3KPP4,Q96GD4,0
J3KPP4,Q96GF1,0
J3KPP4,Q99805,0
J3KPP4,Q9BRK5,0
J3KPP4,Q9BRX2,0
J3KPP4,Q9BYJ9,0
J3KPP4,Q9H5Q4,0
J3KPP4,Q9NTJ3,0
J3KPP4,Q9UBX3,0
J3KPS0,O15020,0
J3KPS0,O75600,0
J3KPS0,O88848,0
J3KPS0,P00367,0
J3KPS0,P20340,0
J3KPS0,P26641,0
J3KPS0,P35637,0
J3KPS0,P49454,0
J3KPS0,P51648,0
J3KPS0,P62491,0
J3KPS0,P63167,0
J3KPS0,P70452,0
J3KPS0,Q07065,0
J3KPS0,Q15293,0
J3KPS0,Q16637,0
J3KPS0,Q53EU6,0
J3KPS0,Q58EX7,0
J3KPS0,Q8WUM0,0
J3KPS0,Q99942,0
J3KPS0,Q9H773,0
J3KPS0,Q9NP92,0
J3KPS0,Q9NTJ3,0
J3KPS0,Q9NTJ5,0
J3KPS0,Q9UBS4,0
J3KPS0,Q9Y3C1,0
J3KPS0,Q9Y4L1,0
J3KPX7,O43681,0
J3KPX7,O95433,0
J3KPX7,P27986,0
J3KPX7,P50993,0
J3KPX7,P54709,0
J3KPX7,P57088,0
J3KPX7,Q14697,0
J3KPX7,Q60770,0
J3KPX7,Q6PJG2,0
J3KPX7,Q7L5D6,0
J3KPX7,Q9H9S3,0
J3KPX7,Q9HD45,0
J3KPX7,Q9NQH7,0
J3KPX7,Q9NUD5,0
J3KPX7,Q9UN81,0
M0QXB4,O43617,0
M0QXB4,O95347,0
M0QXB4,P12236,0
M0QXB4,P27824,0
M0QXB4,P28066,0
M0QXB4,P28288,0
M0QXB4,P34897,0
M0QXB4,P51665,0
M0QXB4,P51970,0
M0QXB4,P55209,0
M0QXB4,P63044,0
M0QXB4,P63167,0
M0QXB4,Q04637,0
M0QXB4,Q3TLI0,0
M0QXB4,Q69YQ0,0
M0QXB4,Q7L5D6,0
M0QXB4,Q7Z6Z7,0
M0QXB4,Q8NDQ6,0
M0QXB4,Q92900,0
M0QXB4,Q9BSR8,0
M0QXB4,Q9BVA1,0
M0QXB4,Q9BXF3,0
M0QXB4,Q9ES56,0
M0QXB4,Q9UHI6,0
M0QXB4,Q9WV78,0
M0QXB4,Q9WVH4,0
O00231,O60884,0
O00231,P08195,0
O00231,P11177,0
O00231,P11940,0
O00231,P26641,0
O00231,P35568,0
O00231,P37238,0
O00231,P50502,0
O00231,P55060,0
O00231,P63098,0
O00231,Q12840,0
O00231,Q13200,0
O00231,Q14697,0
O00231,Q15907,0
O00231,Q6UW78,0
O00231,Q8IXI1,0
O00231,Q92616,0
O00231,Q96CK0,0
O00231,Q9H147,0
O00231,Q9NVI1,0
O00231,Q9NYA4,0
O00231,Q9UN86,0
O00232,O00311,0
O00232,O14901,0
O00232,O75746,0
O00232,P06730,0
O00232,P11142,0
O00232,P24539,0
O00232,P48643,0
O00232,P49720,0
O00232,P53007,0
O00232,P57088,0
O00232,P61962,0
O00232,P62492,0
O00232,P84243,0
O00232,Q13509,0
O00232,Q5T160,0
O00232,Q6DN90,0
O00232,Q71RC2,0
O00232,Q92621,0
O00232,Q92804,0
O00232,Q96Q05,0
O00232,Q9ES56,0
O00232,Q9UQL6,0
O00232,Q9Y3D0,0
O00232,R4GMR5,0
O00264,O41515,0
O00264,O94888,0
O00264,P06730,0
O00264,P07437,0
O00264,P11021,0
O00264,P42677,0
O00264,P52756,0
O00264,P70452,0
O00264,Q08850,0
O00264,Q3SYG4,0
O00264,Q8NBJ5,0
O00264,Q8TA86,0
O00264,Q8TAM2,0
O00264,Q8VD72,0
O00264,Q92621,0
O00264,Q99942,0
O00264,Q9GZN1,0
O00264,Q9NRG9,0
O00287,O43242,0
O00287,P07437,0
O00287,P13804,0
O00287,P15127,0
O00287,P25787,0
O00287,P37238,0
O00287,P39656,0
O00287,P50454,0
O00287,P53007,0
O00287,P62195,0
O00287,Q00325,0
O00287,Q08209,0
O00287,Q15773,0
O00287,Q7Z3C6,0
O00287,Q7Z3Y7,0
O00287,Q7Z6Z7,0
O00287,Q8WVM8,0
O00287,Q9BW92,0
O00287,Q9HCU5,0
O00287,Q9NWB6,0
O00287,Q9P035,0
O00287,Q9UNM6,0
O00287,Q9Y448,0
O00303,O75787,0
O00303,P11177,0
O00303,P30405,0
O00303,P36873,0
O00303,P46060,0
O00303,P52429,0
O00303,P61006,0
O00303,Q14444,0
O00303,Q14643,0
O00303,Q15293,0
O00303,Q5XKP0,0
O00303,Q6P4A7,0
O00303,Q86Y56,0
O00303,Q8WUM0,0
O00303,Q96CS3,0
O00303,Q9H5V9,0
O00303,Q9HAF1,0
O00303,Q9HD45,0
O00303,Q9Y4Y9,0
O00311,O43524,0
O00311,O95347,0
O00311,P16615,0
O00311,P47914,0
O00311,P53396,0
O00311,P54652,0
O00311,P63098,0
O00311,Q5C9Z4,0
O00311,Q8BH75,0
O00311,Q8TC07,0
O00311,Q8WUM0,0
O00311,Q9NYU2,0
O00311,Q9UKV0,0
O00311,Q9UPQ9,0
O00311,Q9Y5A9,0
O00410,O09044,0
O00410,O75607,0
O00410,P33993,0
O00410,P48553,0
O00410,P54646,0
O00410,P55042,0
O00410,P62140,0
O00410,P68363,0
O00410,P68366,0
O00410,Q14444,0
O00410,Q2TAC2,0
O00410,Q58EX7,0
O00410,Q5H9R7,0
O00410,Q6PJG2,0
O00410,Q99942,0
O00410,Q9H0E9,0
O00410,Q9H0F7,0
O00410,Q9H5Q4,0
O00410,Q9UKV0,0
O00410,Q9ULD9,0
O00410,Q9UPQ9,0
O00483,O14497,0
O00483,O14654,0
O00483,O60237,0
O00483,P17980,0
O00483,P26641,0
O00483,P28070,0
O00483,P36542,0
O00483,P41223,0
O00483,P61962,0
O00483,Q02248,0
O00483,Q14683,0
O00483,Q14974,0
O00483,Q15942,0
O00483,Q3TLI0,0
O00483,Q7Z3Y7,0
O00483,Q7Z6Z7,0
O00483,Q8IYB5,0
O00483,Q8NBM4,0
O00483,Q96PK6,0
O00483,Q9BW92,0
O00483,Q9Y3C1,0
O00487,O14524,0
O00487,O75190,0
O00487,O75787,0
O00487,O88848,0
O00487,O94888,0
O00487,P04908,0
O00487,P11021,0
O00487,P13995,0
O00487,P17066,0
O00487,P25787,0
O00487,P33778,0
O00487,P50993,0
O00487,P54709,0
O00487,P68104,0
O00487,P68400,0
O00487,P84090,0
O00487,Q15773,0
O00487,Q3ZCQ8,0
O00487,Q5JWF2,0
O00487,Q8N9E0,0
O00487,Q92615,0
O00487,Q96Q05,0
O00487,Q9H0F7,0
O00488,O35567,0
O00488,O75376,0
O00488,P08243,0
O00488,P26196,0
O00488,P42677,0
O00488,P55060,0
O00488,Q14746,0
O00488,Q3UPR7,0
O00488,Q5JPE7,0
O00488,Q6PCB8,0
O00488,Q8IXI1,0
O00488,Q8N1F7,0
O00488,Q8TA86,0
O00488,Q8TEM1,0
O00488,Q96CS3,0
O00488,Q99570,0
O00488,Q9BSJ2,0
O00488,Q9BYJ9,0
O00488,Q9UJV9,0
O00488,Q9Y5A9,0
O00743,O43242,0
O00743,O94905,0
O00743,P11881,0
O00743,P27824,0
O00743,P31689,0
O00743,P33981,0
O00743,P37238,0
O00743,P45954,0
O00743,P61006,0
O00743,P62191,0
O00743,P62195,0
O00743,Q13409,0
O00743,Q5H9R7,0
O00743,Q5T3I0,0
O00743,Q60770,0
O00743,Q6NXE6,0
O00743,Q8K2G4,0
O00743,Q923E4,0
O00743,Q92782,0
O00743,Q96D53,0
O00743,Q9UNM6,0
O09044,O14929,0
O09044,O95985,0
O09044,P00367,0
O09044,P05026,0
O09044,P11172,0
O09044,P13995,0
O09044,P35232,0
O09044,P38646,0
O09044,P49207,0
O09044,P51571,0
O09044,P54652,0
O09044,P55209,0
O09044,P61981,0
O09044,P62492,0
O09044,Q15154,0
O09044,Q5C9Z4,0
O09044,Q5VWC4,0
O09044,Q9CQP2,0
O09044,Q9UBF2,0
O09044,Q9WV78,0
O14497,O60237,0
O14497,O75190,0
O14497,O96019,0
O14497,P11172,0
O14497,P18859,0
O14497,P49454,0
O14497,P51970,0
O14497,P55072,0
O14497,P56726,0
O14497,Q14746,0
O14497,Q5TEC6,0
O14497,Q5VWC4,0
O14497,Q8WVX9,0
O14497,Q96GD4,0
O14497,Q9BVA1,0
O14497,Q9HDC9,0
O14497,Q9JHQ5,0
O14497,Q9UBX3,0
O14497,Q9UDW3,0
O14497,Q9Y4W6,0
O14497,Q9Y679,0
O14524,O75376,0
O14524,P0DI81,0
O14524,P20618,0
O14524,P24539,0
O14524,P41223,0
O14524,P46060,0
O14524,P52789,0
O14524,P62873,0
O14524,P63244,0
O14524,Q08945,0
O14524,Q09137,0
O14524,Q3ZCM7,0
O14524,Q5H9R7,0
O14524,Q5XKP0,0
O14524,Q7Z3U7,0
O14524,Q86X55,0
O14524,Q8BH75,0
O14524,Q8NBJ5,0
O14524,Q96BR5,0
O14524,Q96S52,0
O14654,P0C0S5,0
O14654,P11177,0
O14654,P13804,0
O14654,P22695,0
O14654,P25788,0
O14654,P48553,0
O14654,P48643,0
O14654,P51617,0
O14654,P57088,0
O14654,P62491,0
O14654,P68104,0
O14654,P68363,0
O14654,Q14643,0
O14654,Q2KHR2,0
O14654,Q8N3R9,0
O14654,Q92616,0
O14654,Q92621,0
O14654,Q99KR7,0
O14654,Q9BXW9,0
O14654,Q9HD20,0
O14654,Q9UNP9,0
O14681,O15260,0
O14681,O43175,0
O14681,O43809,0
O14681,O95347,0
O14681,P06727,0
O14681,P31689,0
O14681,P42704,0
O14681,P45880,0
O14681,P55258,0
O14681,P60709,0
O14681,Q13627,0
O14681,Q14974,0
O14681,Q38DU9,0
O14681,Q3SYG4,0
O14681,Q5JWF2,0
O14681,Q5SRD1,0
O14681,Q8N3R9,0
O14681,Q8TAT6,0
O14681,Q92804,0
O14681,Q96D53,0
O14681,Q9P035,0
O14681,Q9UL15,0
O14818,O75607,0
O14818,P48356,0
O14818,P56962,0
O14818,P62258,0
O14818,Q14444,0
O14818,Q14697,0
O14818,Q15006,0
O14818,Q8IXI1,0
O14818,Q8ND56,0
O14818,Q92616,0
O14818,Q96HA1,0
O14818,Q99615,0
O14818,Q9BUJ2,0
O14818,Q9CZQ9,0
O14818,Q9H0U4,0
O14818,Q9H583,0
O14818,Q9HAU5,0
O14818,Q9NQ48,0
O14818,Q9UBX3,0
O14818,Q9Y3D0,0
O14901,O88900,0
O14901,O95985,0
O14901,P04844,0
O14901,P05067,0
O14901,P12268,0
O14901,P25787,0
O14901,P25788,0
O14901,P28288,0
O14901,P31939,0
O14901,P34897,0
O14901,P49207,0
O14901,P62195,0
O14901,Q13217,0
O14901,Q5TEC6,0
O14901,Q5VWC4,0
O14901,Q71DI3,0
O14901,Q86X95,0
O14901,Q8N0V3,0
O14901,Q8N9E0,0
O14901,Q8TC07,0
O14901,Q96JJ7,0
O14901,Q96Q05,0
O14901,Q9BSD7,0
O14901,Q9BXF3,0
O14901,Q9H078,0
O14901,Q9H773,0
O14901,Q9HCJ0,0
O14901,Q9Y5V3,0
O14929,P15208,0
O14929,P22102,0
O14929,P35637,0
O14929,P41223,0
O14929,P48356,0
O14929,P52789,0
O14929,P61962,0
O14929,P62987,0
O14929,P63104,0
O14929,P67870,0
O14929,Q15008,0
O14929,Q53R41,0
O14929,Q5H9R7,0
O14929,Q5JWF2,0
O14929,Q6IEG0,0
O14929,Q92643,0
O14929,Q96FV9,0
O14929,Q96L91,0
O14929,Q9H1K4,0
O14974,P02538,0
O14974,P17980,0
O14974,P31939,0
O14974,P31948,0
O14974,P35606,0
O14974,Q14643,0
O14974,Q15006,0
O14974,Q2TAC2,0
O14974,Q5W0B1,0
O14974,Q60770,0
O14974,Q8TAM1,0
O14974,Q96T76,0
O14974,Q9BSR8,0
O14974,Q9H0U4,0
O14974,Q9NPJ1,0
O14974,Q9NUD5,0
O14974,Q9UBU8,0
O14974,Q9UBV2,0
O14974,Q9Y2G8,0
O14980,O43251,0
O14980,O75970,0
O14980,P04908,0
O14980,P06727,0
O14980,P11142,0
O14980,P20618,0
O14980,P34897,0
O14980,P46060,0
O14980,P46977,0
O14980,P78318,0
O14980,Q00577,0
O14980,Q13418,0
O14980,Q5TEC6,0
O14980,Q5VWC4,0
O14980,Q69YQ0,0
O14980,Q8N1N4,0
O14980,Q8TAM1,0
O14980,Q8TAM2,0
O14980,Q8TC07,0
O14980,Q92947,0
O14980,Q96CS3,0
O14980,Q96F45,0
O14980,Q96P70,0
O14980,Q9H1K4,0
O14980,Q9NRG9,0
O14980,Q9P2R6,0
O15020,O43819,0
O15020,O75600,0
O15020,P01024,0
O15020,P04844,0
O15020,P07900,0
O15020,Q04206,0
O15020,Q14527,0
O15020,Q15293,0
O15020,Q5TEC6,0
O15020,Q5XKP0,0
O15020,Q8TEQ8,0
O15020,Q9CQP2,0
O15020,Q9D289,0
O15020,Q9H307,0
O15020,Q9H5V9,0
O15020,Q9WV78,0
O15260,O95273,0
O15260,P20020,0
O15260,P38606,0
O15260,P52789,0
O15260,P61962,0
O15260,P68371,0
O15260,P68400,0
O15260,P70452,0
O15260,Q13823,0
O15260,Q14257,0
O15260,Q14746,0
O15260,Q66H80,0
O15260,Q8N0V3,0
O15260,Q8TC07,0
O15260,Q99460,0
O15260,Q9BRK5,0
O15260,Q9BW92,0
O15260,Q9NP92,0
O15269,P02545,0
O15269,P31948,0
O15269,P33993,0
O15269,P38606,0
O15269,P39656,0
O15269,P55209,0
O15269,P60604,0
O15269,Q09137,0
O15269,Q15008,0
O15269,Q66K89,0
O15269,Q69YQ0,0
O15269,Q86SZ2,0
O15269,Q923E4,0
O15269,Q99615,0
O15269,Q9BPW8,0
O15269,Q9BTY2,0
O15269,Q9H0E9,0
O15269,Q9H583,0
O15269,Q9H5Q4,0
O15269,Q9UH99,0
O35567,P02533,0
O35567,P12236,0
O35567,P20700,0
O35567,P35232,0
O35567,P49721,0
O35567,P61163,0
O35567,P84090,0
O35567,Q09137,0
O35567,Q3SYG4,0
O35567,Q3V3N7,0
O35567,Q5BKY9,0
O35567,Q8N1N4,0
O35567,Q8NFJ9,0
O35567,Q8NFQ8,0
O35567,Q8WTW3,0
O35567,Q96BY9,0
O35567,Q96Q05,0
O35567,Q9P035,0
O35567,Q9Y5A9,0
O41515,O43681,0
O41515,P12004,0
O41515,P15127,0
O41515,P23258,0
O41515,P25787,0
O41515,P49593,0
O41515,Q86VP6,0
O41515,Q92973,0
O41515,Q969V3,0
O41515,Q9H0F7,0
O41515,Q9NWB6,0
O41515,Q9R1E0,0
O43164,P12235,0
O43164,P17066,0
O43164,P27824,0
O43164,P34897,0
O43164,P48553,0
O43164,P51665,0
O43164,P61026,0
O43164,P63045,0
O43164,P78527,0
O43164,Q13418,0
O43164,Q14203,0
O43164,Q16637,0
O43164,Q3ZCQ8,0
O43164,Q8NFJ9,0
O43164,Q96D53,0
O43164,Q9ES56,0
O43164,Q9H936,0
O43164,Q9UET6,0
O43164,Q9UL33,0
O43164,Q9Y285,0
O43175,O43251,0
O43175,O43809,0
O43175,O75376,0
O43175,P06213,0
O43175,P0DI81,0
O43175,P45954,0
O43175,P50454,0
O43175,P56524,0
O43175,P61962,0
O43175,P70452,0
O43175,Q15907,0
O43175,Q4GYY5,0
O43175,Q4VC05,0
O43175,Q811G0,0
O43175,Q86VP6,0
O43175,Q8NFJ9,0
O43175,Q9H5Q4,0
O43175,Q9HAV4,0
O43175,Q9HCJ0,0
O43175,Q9UPQ9,0
O43175,Q9Y296,0
O43242,P07197,0
O43242,P08670,0
O43242,P0DJI6,0
O43242,P12268,0
O43242,P15127,0
O43242,P36542,0
O43242,P56962,0
O43242,P62987,0
O43242,P63044,0
O43242,Q6YHU6,0
