Identifier A,Identifier B,Interaction
A8MTZ0,Q9Y383,0
B1ANR0,H3BMF4,0
B1ANR0,O00488,0
B1ANR0,P04843,0
B1ANR0,P0DI81,0
B1ANR0,P34897,0
B1ANR0,P62195,0
B1ANR0,Q04917,0
B1ANR0,Q15014,0
B1ANR0,Q53R41,0
B1ANR0,Q96QF0,0
B1ANR0,Q96RK4,0
B1ANR0,Q9BXC9,0
B1ANR0,Q9CWF6,0
B1ANR0,Q9JHQ5,0
B1ANR0,Q9JME7,0
B1ANR0,Q9UN86,0
B4DLN1,O00483,0
B4DLN1,O75746,0
B4DLN1,P04908,0
B4DLN1,P08243,0
B4DLN1,P17066,0
B4DLN1,P26196,0
B4DLN1,P40939,0
B4DLN1,P55258,0
B4DLN1,P61006,0
B4DLN1,P68400,0
B4DLN1,Q14203,0
B4DLN1,Q15006,0
B4DLN1,Q15907,0
B4DLN1,Q57UH8,0
B4DLN1,Q5NCF2,0
B4DLN1,Q69YQ0,0
B4DLN1,Q7L5D6,0
B4DLN1,Q8K2G4,0
B4DLN1,Q96QF0,0
B4DLN1,Q96RK4,0
B4DLN1,Q9NP92,0
B4DLN1,Q9Y2G8,0
B4DR61,O75376,0
B4DR61,P00403,0
B4DR61,P31948,0
B4DR61,P42704,0
B4DR61,P53621,0
B4DR61,Q00325,0
B4DR61,Q3UPR7,0
B4DR61,Q60700,0
B4DR61,Q66H80,0
B4DR61,Q92665,0
B4DR61,Q96BY9,0
B4DR61,Q96QF0,0
B4DR61,Q96RK4,0
B4DR61,Q9BRX2,0
B4DR61,Q9HAF1,0
B4DR61,Q9Y296,0
B4DR61,Q9Y3Y2,0
B5MDF5,O75915,0
B5MDF5,P00403,0
B5MDF5,P55209,0
B5MDF5,Q13123,0
B5MDF5,Q3SYG4,0
B5MDF5,Q6PCB8,0
B5MDF5,Q8N1F7,0
B5MDF5,Q8NI60,0
B5MDF5,Q923E4,0
B5MDF5,Q96P70,0
B5MDF5,Q96QF0,0
B5MDF5,Q96RK4,0
B5MDF5,Q9UDW3,0
B5MDF5,Q9WVH4,0
C9JNU6,M0QXB4,0
C9JNU6,O75947,0
C9JNU6,P06493,0
C9JNU6,P31749,0
C9JNU6,P40937,0
C9JNU6,P49207,0
C9JNU6,Q12797,0
C9JNU6,Q14669,0
C9JNU6,Q14683,0
C9JNU6,Q14974,0
C9JNU6,Q7Z6Z7,0
C9JNU6,Q8N9M5,0
C9JNU6,Q96BY9,0
C9JNU6,Q96QF0,0
C9JNU6,Q96RK4,0
C9JNU6,Q9BYJ9,0
C9JNU6,Q9H7B2,0
C9JRZ6,D4ABI7,0
C9JRZ6,J3KPP4,0
C9JRZ6,O35567,0
C9JRZ6,P00367,0
C9JRZ6,P11177,0
C9JRZ6,P24539,0
C9JRZ6,P55209,0
C9JRZ6,P62258,0
C9JRZ6,Q08209,0
C9JRZ6,Q12797,0
C9JRZ6,Q3U0M1,0
C9JRZ6,Q5HYI8,0
C9JRZ6,Q7Z3C6,0
C9JRZ6,Q811G0,0
C9JRZ6,Q8C1Z7,0
C9JRZ6,Q92804,0
C9JRZ6,Q96BR5,0
C9JRZ6,Q96QF0,0
C9JRZ6,Q96RK4,0
C9JRZ6,Q9H0F7,0
C9JRZ6,Q9HD45,0
D4ABI7,O00232,0
D4ABI7,O35567,0
D4ABI7,O60884,0
D4ABI7,O75600,0
D4ABI7,P02533,0
D4ABI7,P06213,0
D4ABI7,P11881,0
D4ABI7,P27986,0
D4ABI7,P51571,0
D4ABI7,P55072,0
D4ABI7,P63044,0
D4ABI7,Q15006,0
D4ABI7,Q15154,0
D4ABI7,Q5C9Z4,0
D4ABI7,Q8NBM4,0
D4ABI7,Q8NCK7,0
D4ABI7,Q8NI60,0
D4ABI7,Q8VD72,0
D4ABI7,Q96QF0,0
D4ABI7,Q96RK4,0
D4ABI7,Q99570,0
D4ABI7,Q9BYJ9,0
D4ABI7,Q9H078,0
D4ABI7,Q9H9E1,0
D4ABI7,Q9WVH4,0
E7EMK3,O43617,0
E7EMK3,Q04917,0
E7EMK3,Q14974,0
E7EMK3,Q3V3N7,0
E7EMK3,Q8C1Z7,0
E7EMK3,Q8N5F7,0
E7EMK3,Q8TEM1,0
E7EMK3,Q92922,0
E7EMK3,Q96BR5,0
E7EMK3,Q96QF0,0
E7EMK3,Q96RK4,0
E7EMK3,Q9BYW2,0
E7EMK3,Q9HDC9,0
E9PRG8,O43617,0
E9PRG8,P38435,0
E9PRG8,P38646,0
E9PRG8,Q04637,0
E9PRG8,Q09161,0
E9PRG8,Q13573,0
E9PRG8,Q14697,0
E9PRG8,Q14974,0
E9PRG8,Q15154,0
E9PRG8,Q8IUR0,0
E9PRG8,Q8WTW3,0
E9PRG8,Q96QF0,0
E9PRG8,Q96RK4,0
E9PRG8,Q9H0E9,0
E9PRG8,Q9H773,0
E9PRG8,Q9HDC9,0
E9PRG8,Q9UQL6,0
E9PRG8,Q9Y285,0
F1MWF1,O75190,0
F1MWF1,P04844,0
F1MWF1,P13645,0
F1MWF1,P35606,0
F1MWF1,P51970,0
F1MWF1,P84243,0
F1MWF1,Q04917,0
F1MWF1,Q57UH8,0
F1MWF1,Q5SRD1,0
F1MWF1,Q6IEG0,0
F1MWF1,Q6PJG6,0
F1MWF1,Q8NCK7,0
F1MWF1,Q8NDV7,0
F1MWF1,Q8TEM1,0
F1MWF1,Q8VD72,0
F1MWF1,Q96QF0,0
F1MWF1,Q96RK4,0
F1MWF1,Q9JME7,0
F1MWF1,Q9NWB6,0
F5H5D3,O00487,0
F5H5D3,O75964,0
F5H5D3,P11021,0
F5H5D3,P14625,0
F5H5D3,P28066,0
F5H5D3,P35637,0
F5H5D3,P62333,0
F5H5D3,Q38DU9,0
F5H5D3,Q8IXI1,0
F5H5D3,Q8NFD5,0
F5H5D3,Q969V3,0
F5H5D3,Q96QF0,0
F5H5D3,Q96RK4,0
F5H5D3,Q9CZQ9,0
F5H5D3,Q9H2F5,0
F5H5D3,Q9R1E0,0
F5H5D3,Q9Y4H2,0
F8W1S1,O75915,0
F8W1S1,P42704,0
F8W1S1,Q13573,0
F8W1S1,Q3SYG4,0
F8W1S1,Q96QF0,0
F8W1S1,Q96RK4,0
F8W1S1,Q99570,0
F8W1S1,Q9BRX2,0
F8W1S1,Q9H1K4,0
F8W1S1,Q9H773,0
G3H0F0,P22695,0
G3H0F0,P27986,0
G3H0F0,P62333,0
G3H0F0,P68371,0
G3H0F0,Q8NCK7,0
G3H0F0,Q8NF37,0
G3H0F0,Q96QF0,0
G3H0F0,Q96RK4,0
G3H0F0,Q9BUF5,0
G3H0F0,Q9HCU5,0
G3H0F0,Q9Y4H2,0
G3V325,O09044,0
G3V325,O75376,0
G3V325,P30837,0
G3V325,P62492,0
G3V325,P63173,0
G3V325,P78371,0
G3V325,Q00535,0
G3V325,Q7RTV0,0
G3V325,Q8N1N4,0
G3V325,Q8NFQ8,0
G3V325,Q96QF0,0
G3V325,Q96RK4,0
G3V325,Q99707,0
G3V325,Q9BUJ2,0
G3V325,Q9Y3Y2,0
G3V5Z7,J3KPP4,0
G3V5Z7,O60884,0
G3V5Z7,O75953,0
G3V5Z7,P04843,0
G3V5Z7,P13995,0
G3V5Z7,P48643,0
G3V5Z7,P50454,0
G3V5Z7,Q14643,0
G3V5Z7,Q3SYG4,0
G3V5Z7,Q8NF37,0
G3V5Z7,Q8WUH6,0
G3V5Z7,Q96F45,0
G3V5Z7,Q96PM9,0
G3V5Z7,Q96QF0,0
G3V5Z7,Q96RK4,0
G3V5Z7,Q9H0E9,0
G3V5Z7,Q9NRR5,0
G3V5Z7,Q9NTJ3,0
G3V5Z7,Q9NY65,0
H0YMV8,O75865,0
H0YMV8,P06493,0
H0YMV8,P20020,0
H0YMV8,P34897,0
H0YMV8,P62491,0
H0YMV8,Q13409,0
H0YMV8,Q52LR7,0
H0YMV8,Q58EX7,0
H0YMV8,Q5T3I0,0
H0YMV8,Q5W0B1,0
H0YMV8,Q96F45,0
H0YMV8,Q96QF0,0
H0YMV8,Q96RK4,0
H0YMV8,Q9HAV4,0
H3BMF4,O14974,0
H3BMF4,P16615,0
H3BMF4,P21796,0
H3BMF4,Q14643,0
H3BMF4,Q811G0,0
H3BMF4,Q8WUH6,0
H3BMF4,Q96QF0,0
H3BMF4,Q96RK4,0
J3KN16,O95817,0
J3KN16,P00403,0
J3KN16,P07437,0
J3KN16,P0DJI6,0
J3KN16,P33993,0
J3KN16,P49454,0
J3KN16,P68431,0
J3KN16,Q5SRE5,0
J3KN16,Q63503,0
J3KN16,Q8IWZ6,0
J3KN16,Q8WVX9,0
J3KN16,Q92900,0
J3KN16,Q96EB6,0
J3KN16,Q96QF0,0
J3KN16,Q96RK4,0
J3KN16,Q99733,0
J3KN16,Q9R1E0,0
J3KN16,Q9UBS4,0
J3KN16,Q9Y5B9,0
J3KNF5,O75865,0
J3KNF5,O75964,0
J3KNF5,O96019,0
J3KNF5,P0DTC2,0
J3KNF5,P13804,0
J3KNF5,P30405,0
J3KNF5,P34897,0
J3KNF5,P54709,0
J3KNF5,P57088,0
J3KNF5,P70452,0
J3KNF5,Q08945,0
J3KNF5,Q13509,0
J3KNF5,Q60700,0
J3KNF5,Q8C1Z7,0
J3KNF5,Q96QF0,0
J3KNF5,Q96RK4,0
J3KNF5,Q9UPT5,0
J3KPP4,O94888,0
J3KPP4,P02651,0
J3KPP4,P21796,0
J3KPP4,P28066,0
J3KPP4,P28288,0
J3KPP4,P35232,0
J3KPP4,P38606,0
J3KPP4,P38647,0
J3KPP4,P50502,0
J3KPP4,P50993,0
J3KPP4,P62805,0
J3KPP4,P63167,0
J3KPP4,P68366,0
J3KPP4,Q13200,0
J3KPP4,Q60932,0
J3KPP4,Q8ND56,0
J3KPP4,Q8TBF4,0
J3KPP4,Q96F45,0
J3KPP4,Q96QF0,0
J3KPP4,Q96RK4,0
J3KPP4,Q9BSJ2,0
J3KPP4,Q9HD20,0
J3KPS0,O00231,0
J3KPS0,O00743,0
J3KPS0,O88848,0
J3KPS0,P01024,0
J3KPS0,P02533,0
J3KPS0,P22695,0
J3KPS0,P25786,0
J3KPS0,P62873,0
J3KPS0,Q00059,0
J3KPS0,Q02248,0
J3KPS0,Q04637,0
J3KPS0,Q13573,0
J3KPS0,Q15008,0
J3KPS0,Q3UPR7,0
J3KPS0,Q3ZCM7,0
J3KPS0,Q6PJG2,0
J3KPS0,Q6ZW61,0
J3KPS0,Q7Z3U7,0
J3KPS0,Q8NFD5,0
J3KPS0,Q92545,0
J3KPS0,Q96QF0,0
J3KPS0,Q96RK4,0
J3KPS0,Q9BSR8,0
J3KPS0,Q9BWJ5,0
J3KPS0,Q9H5Q4,0
J3KPS0,Q9UQL6,0
J3KPX7,O14497,0
J3KPX7,P02651,0
J3KPX7,P27824,0
J3KPX7,P28066,0
J3KPX7,P39656,0
J3KPX7,P54652,0
J3KPX7,P78527,0
J3KPX7,Q86Y07,0
J3KPX7,Q8ND56,0
J3KPX7,Q96QF0,0
J3KPX7,Q96RK4,0
J3KPX7,Q9NP92,0
J3KPX7,Q9NUD5,0
J3KPX7,Q9Y4L1,0
M0QXB4,O75190,0
M0QXB4,P00367,0
M0QXB4,P01889,0
M0QXB4,P25685,0
M0QXB4,P33993,0
M0QXB4,P51617,0
M0QXB4,Q13724,0
M0QXB4,Q14643,0
M0QXB4,Q5JWF2,0
M0QXB4,Q8IYB5,0
M0QXB4,Q96QF0,0
M0QXB4,Q96RK4,0
M0QXB4,Q9BRK5,0
M0QXB4,Q9NRR5,0
O00231,O14497,0
O00231,O43681,0
O00231,O75477,0
O00231,P13804,0
O00231,P23258,0
O00231,P61163,0
O00231,P63173,0
O00231,Q14643,0
O00231,Q6ZNB6,0
O00231,Q96BY9,0
O00231,Q96QF0,0
O00231,Q96RK4,0
O00231,Q9H0E9,0
O00232,O00287,0
O00232,O35567,0
O00232,O76024,0
O00232,P08243,0
O00232,P51648,0
O00232,P56589,0
O00232,P62333,0
O00232,P84090,0
O00232,Q14643,0
O00232,Q57UH8,0
O00232,Q6ZNB6,0
O00232,Q86X95,0
O00232,Q96QF0,0
O00232,Q96RK4,0
O00232,Q99460,0
O00232,Q9BSD7,0
O00232,Q9H7B2,0
O00232,Q9NP92,0
O00232,Q9ULX6,0
O00264,O41515,0
O00264,O43164,0
O00264,O43592,0
O00264,P11177,0
O00264,P15208,0
O00264,P23258,0
O00264,P36542,0
O00264,P56962,0
O00264,P63045,0
O00264,Q14203,0
O00264,Q66H80,0
O00264,Q6P4A7,0
O00264,Q6ZW61,0
O00264,Q7L5D6,0
O00264,Q96QF0,0
O00264,Q96RK4,0
O00264,Q9H936,0
O00264,R4GMR5,0
O00287,O75600,0
O00287,P05141,0
O00287,P07437,0
O00287,P20671,0
O00287,P28288,0
O00287,P48643,0
O00287,P49720,0
O00287,P55786,0
O00287,P56589,0
O00287,P56726,0
O00287,P62873,0
O00287,Q3UJU9,0
O00287,Q5QPK2,0
O00287,Q60700,0
O00287,Q6NXE6,0
O00287,Q96Q05,0
O00287,Q96QF0,0
O00287,Q96RK4,0
O00287,Q9ES56,0
O00287,Q9H078,0
O00287,Q9Y4R8,0
O00287,Q9Y4W6,0
O00303,O00488,0
O00303,P04350,0
O00303,P20671,0
O00303,P48356,0
O00303,P50502,0
O00303,P55084,0
O00303,Q14568,0
O00303,Q96QF0,0
O00303,Q96RK4,0
O00303,Q9BXW9,0
O00303,Q9UJV9,0
O00303,Q9ULD9,0
O00311,O14980,0
O00311,O43592,0
O00311,P06213,0
O00311,P28070,0
O00311,P78371,0
O00311,Q00535,0
O00311,Q14449,0
O00311,Q5HYI8,0
O00311,Q6IEG0,0
O00311,Q86VP6,0
O00311,Q8BH75,0
O00311,Q8WVM8,0
O00311,Q96QF0,0
O00311,Q96RK4,0
O00311,Q96S52,0
O00311,Q99653,0
O00311,Q9C005,0
O00311,Q9P035,0
O00311,Q9UH99,0
O00311,Q9WV78,0
O00410,P37238,0
O00410,P43487,0
O00410,P56726,0
O00410,P78527,0
O00410,Q13418,0
O00410,Q5SRD1,0
O00410,Q8NDV7,0
O00410,Q8NFJ9,0
O00410,Q96CK0,0
O00410,Q96CS3,0
O00410,Q96QF0,0
O00410,Q96RK4,0
O00410,Q96S52,0
O00410,Q9BXF3,0
O00410,Q9H583,0
O00410,Q9NY65,0
O00410,Q9Y4H2,0
O00410,Q9Y4L1,0
O00410,Q9Y4R8,0
O00483,O75953,0
O00483,P06213,0
O00483,P20700,0
O00483,P25705,0
O00483,P46379,0
O00483,P48356,0
O00483,P55209,0
O00483,Q5SNT2,0
O00483,Q96QF0,0
O00483,Q96RK4,0
O00483,Q96S52,0
O00487,O76024,0
O00487,P17987,0
O00487,P20671,0
O00487,P48651,0
O00487,P55072,0
O00487,Q5NCF2,0
O00487,Q5XKP0,0
O00487,Q8TBF4,0
O00487,Q96PK6,0
O00487,Q96QF0,0
O00487,Q96RK4,0
O00487,Q9BPW8,0
O00487,Q9NS69,0
O00487,Q9NV56,0
O00487,Q9R1E0,0
O00487,Q9UBV2,0
O00487,Q9UH99,0
O00487,Q9UPT5,0
O00488,O43592,0
O00488,P06213,0
O00488,P21796,0
O00488,P25685,0
O00488,P53396,0
O00488,Q13283,0
O00488,Q15154,0
O00488,Q5NCF2,0
O00488,Q8BH75,0
O00488,Q8TAM2,0
O00488,Q92621,0
O00488,Q96PK6,0
O00488,Q96QF0,0
O00488,Q96RK4,0
O00488,Q9BYF1,0
O00488,Q9H5Q4,0
O00743,O14654,0
O00743,P00367,0
O00743,P01889,0
O00743,P33993,0
O00743,P84090,0
O00743,Q15006,0
O00743,Q53R41,0
O00743,Q96QF0,0
O00743,Q96RK4,0
O00743,Q9Y4H2,0
O09044,O41515,0
O09044,O76024,0
O09044,P05023,0
O09044,P05026,0
O09044,P06213,0
O09044,P06576,0
O09044,P0DJI6,0
O09044,P11881,0
O09044,P15127,0
O09044,P21796,0
O09044,P31948,0
O09044,P48356,0
O09044,P48651,0
O09044,P52429,0
O09044,P55258,0
O09044,P56726,0
O09044,P61006,0
O09044,P62492,0
O09044,P68400,0
O09044,P82912,0
O09044,P84090,0
O09044,Q02248,0
O09044,Q13509,0
O09044,Q15154,0
O09044,Q15907,0
O09044,Q3SYG4,0
O09044,Q3V3N7,0
O09044,Q57UH8,0
O09044,Q5SNT2,0
O09044,Q60700,0
O09044,Q6P4A7,0
O09044,Q811G0,0
O09044,Q8C1Z7,0
O09044,Q8IWZ6,0
O09044,Q8K2G4,0
O09044,Q8N3I7,0
O09044,Q8NCK7,0
O09044,Q8NFJ9,0
O09044,Q8TAM2,0
O09044,Q8VD72,0
O09044,Q96EB6,0
O09044,Q96PK6,0
O09044,Q96QF0,0
O09044,Q96RK4,0
O09044,Q9BSR8,0
O09044,Q9BXC9,0
O09044,Q9CWF6,0
O09044,Q9CZQ9,0
O09044,Q9H9E1,0
O09044,Q9JHQ5,0
O09044,Q9NPJ1,0
O09044,Q9NQ48,0
O09044,Q9UJV9,0
O14497,O55013,0
O14497,P38646,0
O14497,P48047,0
O14497,Q14204,0
O14497,Q8K2G4,0
O14497,Q8VD72,0
O14497,Q96QF0,0
O14497,Q96RK4,0
O14497,Q9BXC9,0
O14497,Q9R1E0,0
O14524,O75683,0
O14524,P05026,0
O14524,P60604,0
O14524,Q15907,0
O14524,Q6PJG2,0
O14524,Q8WVX9,0
O14524,Q96QF0,0
O14524,Q96RK4,0
O14524,Q9NRG9,0
O14654,O95831,0
O14654,O95985,0
O14654,P04844,0
O14654,P13804,0
O14654,P33778,0
O14654,P62140,0
O14654,Q5W0B1,0
O14654,Q8NBM4,0
O14654,Q96QF0,0
O14654,Q96RK4,0
O14654,Q9HCU5,0
O14681,P13645,0
O14681,P13804,0
O14681,P17980,0
O14681,P48356,0
O14681,P68104,0
O14681,P68400,0
O14681,Q00577,0
O14681,Q15293,0
O14681,Q16531,0
O14681,Q3V3N7,0
O14681,Q96QF0,0
O14681,Q96RK4,0
O14681,Q9NRR5,0
O14681,Q9R1E0,0
O14818,O95347,0
O14818,P28070,0
O14818,P28288,0
O14818,P51570,0
O14818,P56537,0
O14818,P57740,0
O14818,P60709,0
O14818,Q2TAC2,0
O14818,Q96PK6,0
O14818,Q96QF0,0
O14818,Q96RK4,0
O14818,Q99707,0
O14818,Q9NZ01,0
O14901,O88900,0
O14901,P06213,0
O14901,P08243,0
O14901,P19474,0
O14901,P53396,0
O14901,P53621,0
O14901,Q09161,0
O14901,Q14739,0
O14901,Q3SYG4,0
O14901,Q6NXE6,0
O14901,Q8IYB5,0
O14901,Q8NCK7,0
O14901,Q8NDV7,0
O14901,Q8WTW3,0
O14901,Q96QF0,0
O14901,Q96RK4,0
O14901,Q9BWJ5,0
O14901,Q9BYJ9,0
O14901,Q9UJV9,0
O14901,Q9Y383,0
O14929,O75607,0
O14929,O75787,0
O14929,O95433,0
O14929,P02545,0
O14929,P07437,0
O14929,P35232,0
O14929,P39656,0
O14929,Q71DI3,0
O14929,Q7Z6Z7,0
O14929,Q811G0,0
O14929,Q86X55,0
O14929,Q8IXI1,0
O14929,Q8NFD5,0
O14929,Q92538,0
O14929,Q96QF0,0
O14929,Q96RK4,0
O14929,Q9GZN1,0
O14974,O43819,0
O14974,P22695,0
O14974,P28288,0
O14974,P49721,0
O14974,Q13573,0
O14974,Q15006,0
O14974,Q71RC2,0
O14974,Q8N9E0,0
O14974,Q8WUH6,0
O14974,Q96QF0,0
O14974,Q96RK4,0
O14974,Q9R1E0,0
O14974,Q9Y3C1,0
O14980,O43164,0
O14980,O60884,0
O14980,P38646,0
O14980,P38647,0
O14980,P48643,0
O14980,P63167,0
O14980,Q5QPK2,0
O14980,Q6NXE6,0
O14980,Q8TBF4,0
O14980,Q92665,0
O14980,Q96QF0,0
O14980,Q96RK4,0
O14980,Q9BXC9,0
O14980,Q9UL33,0
O15020,P11172,0
O15020,P20700,0
O15020,P36542,0
O15020,P61962,0
O15020,P63044,0
O15020,P68366,0
O15020,Q3SYG4,0
O15020,Q3ZCM7,0
O15020,Q6PI48,0
O15020,Q6PJG6,0
O15020,Q7L5D6,0
O15020,Q86VP6,0
O15020,Q92538,0
O15020,Q92621,0
O15020,Q92782,0
O15020,Q96BY9,0
O15020,Q96QF0,0
O15020,Q96RK4,0
O15020,Q9BXW9,0
O15020,Q9NRG9,0
O15020,Q9UBV2,0
O15020,U3KQK0,0
O15260,P13804,0
O15260,P35568,0
O15260,P38606,0
O15260,P43686,0
O15260,P52429,0
O15260,P57740,0
O15260,P62258,0
O15260,P82912,0
O15260,Q14643,0
O15260,Q15392,0
O15260,Q7Z6Z7,0
O15260,Q8TEX9,0
O15260,Q92947,0
O15260,Q96L91,0
O15260,Q96QF0,0
O15260,Q96RK4,0
O15260,Q9UKV0,0
O15269,O75947,0
O15269,P06727,0
O15269,P37238,0
O15269,P40937,0
O15269,P52789,0
O15269,P53618,0
O15269,P78371,0
O15269,Q14203,0
O15269,Q68CQ7,0
O15269,Q8NDQ6,0
O15269,Q8TEQ8,0
O15269,Q923E4,0
O15269,Q92922,0
O15269,Q96QF0,0
O15269,Q96RK4,0
O15269,Q9BYJ9,0
O35567,O43524,0
O35567,P06493,0
O35567,P06730,0
O35567,P51570,0
O35567,Q07065,0
O35567,Q68CQ7,0
O35567,Q6IEG0,0
O35567,Q8NCK7,0
O35567,Q96CS3,0
O35567,Q96QF0,0
O35567,Q96RK4,0
O41515,P00367,0
O41515,P05026,0
O41515,P11881,0
O41515,P12004,0
O41515,P29401,0
O41515,P35998,0
O41515,P62195,0
O41515,Q13409,0
O41515,Q14203,0
O41515,Q53EU6,0
O41515,Q53GQ0,0
O41515,Q5HYI8,0
O41515,Q71RC2,0
O41515,Q8NCK7,0
O41515,Q8TAM1,0
O41515,Q96QF0,0
O41515,Q96RK4,0
O41515,Q9BRK5,0
O41515,Q9NP92,0
O41515,Q9UN81,0
O41515,Q9Y3Y2,0
O43164,P06493,0
O43164,P20340,0
O43164,P43686,0
O43164,Q08945,0
O43164,Q13509,0
O43164,Q96QF0,0
O43164,Q96RK4,0
O43164,Q99653,0
O43164,Q9H2F5,0
O43164,Q9NWB6,0
O43164,Q9UL15,0
O43164,Q9UL33,0
O43164,Q9Y5B9,0
O43175,O43251,0
O43175,P54652,0
O43175,Q14643,0
O43175,Q15154,0
O43175,Q811G0,0
O43175,Q8N3I7,0
O43175,Q8TEQ8,0
O43175,Q96QF0,0
O43175,Q96RK4,0
O43175,Q9D289,0
O43175,Q9HD20,0
O43175,Q9NP92,0
O43175,Q9NUP9,0
O43175,Q9UHI6,0
O43242,O75190,0
O43242,O75970,0
O43242,O96019,0
O43242,P02768,0
O43242,P38647,0
O43242,P42704,0
O43242,P55209,0
O43242,P62140,0
O43242,Q60700,0
O43242,Q96QF0,0
O43242,Q96RK4,0
O43242,Q9BRT8,0
O43242,Q9H583,0
O43242,Q9Y5A9,0
O43251,O43681,0
O43251,P13645,0
O43251,P33993,0
O43251,P34897,0
O43251,P49721,0
O43251,P60228,0
O43251,P61026,0
O43251,Q02248,0
O43251,Q15008,0
O43251,Q6IEG0,0
O43251,Q8NFJ9,0
O43251,Q92615,0
O43251,Q96BY9,0
O43251,Q96P70,0
O43251,Q96Q05,0
O43251,Q96QF0,0
O43251,Q96RK4,0
O43251,Q9BRT8,0
O43251,Q9H9E1,0
O43251,Q9Y4H2,0
O43524,O75953,0
O43524,P04843,0
O43524,P04908,0
O43524,P08238,0
O43524,P0DTC2,0
O43524,P15127,0
O43524,P27708,0
O43524,P37231,0
O43524,P61006,0
O43524,P61163,0
O43524,P63104,0
O43524,Q13200,0
O43524,Q14739,0
O43524,Q15154,0
O43524,Q6DN90,0
O43524,Q7L5D6,0
O43524,Q80U30,0
O43524,Q86VP6,0
O43524,Q8NCK7,0
O43524,Q96QF0,0
O43524,Q96RK4,0
O43524,Q99942,0
O43524,Q9NYU2,0
O43524,Q9UBS4,0
O43592,O43809,0
O43592,P26641,0
O43592,P45954,0
O43592,P46060,0
O43592,P49207,0
O43592,P55042,0
O43592,Q02248,0
O43592,Q04917,0
O43592,Q14669,0
O43592,Q15434,0
O43592,Q92922,0
O43592,Q96QF0,0
O43592,Q96RK4,0
O43592,Q9BRK5,0
O43592,Q9UBX3,0
O43592,Q9UNP9,0
O43592,Q9UPT5,0
O43617,O96019,0
O43617,P12236,0
O43617,P33981,0
O43617,P41223,0
O43617,P43686,0
O43617,Q15014,0
O43617,Q5LJA5,0
O43617,Q6DN90,0
O43617,Q71RC2,0
O43617,Q8N0V3,0
O43617,Q8NCK7,0
O43617,Q92804,0
O43617,Q96RK4,0
O43617,Q9H078,0
O43681,O75477,0
O43681,P02538,0
O43681,P02786,0
O43681,P37231,0
O43681,P53618,0
O43681,P56524,0
O43681,P70452,0
O43681,Q08209,0
O43681,Q15006,0
O43681,Q66H80,0
O43681,Q7Z3Y7,0
O43681,Q8N9M5,0
O43681,Q8TA86,0
O43681,Q92973,0
O43681,Q96QF0,0
O43681,Q96RK4,0
O43681,Q9BRT8,0
O43795,O95985,0
O43795,O96019,0
O43795,P56726,0
O43795,P60709,0
O43795,Q6NXE6,0
O43795,Q6P4A7,0
O43795,Q8N5F7,0
O43795,Q96P70,0
O43795,Q96QF0,0
O43795,Q96RK4,0
O43795,Q9HCU5,0
O43795,Q9UBF2,0
O43809,O95433,0
O43809,O95985,0
O43809,P02768,0
O43809,P11177,0
O43809,P40937,0
O43809,P60228,0
O43809,P62491,0
O43809,Q14739,0
O43809,Q5NCF2,0
O43809,Q96QF0,0
O43809,Q96RK4,0
O43809,Q9BXW9,0
O43809,Q9GZN1,0
O43809,Q9H936,0
O43809,Q9HDC9,0
O43809,Q9Y5R8,0
O43819,P06213,0
O43819,P08195,0
O43819,P0DI81,0
O43819,P28070,0
O43819,P28074,0
O43819,P35606,0
O43819,P37238,0
O43819,P45880,0
O43819,P47914,0
O43819,P61006,0
O43819,P63044,0
O43819,Q14257,0
O43819,Q53GQ0,0
O43819,Q8NF37,0
O43819,Q96BR5,0
O43819,Q96QF0,0
O43819,Q96RK4,0
O55013,O60237,0
O55013,P06213,0
O55013,P20700,0
O55013,P21796,0
O55013,P30405,0
O55013,P35568,0
O55013,P48382,0
O55013,P52789,0
O55013,P62333,0
O55013,Q13627,0
O55013,Q3UJU9,0
O55013,Q52LR7,0
O55013,Q6PCB8,0
O55013,Q86UL3,0
O55013,Q8NCK7,0
O55013,Q96RK4,0
O55013,Q9BYF1,0
O60237,P31939,0
O60237,P40939,0
O60237,P55258,0
O60237,P62136,0
O60237,P62873,0
O60237,P63173,0
O60237,P84090,0
O60237,Q04637,0
O60237,Q6P4A7,0
O60237,Q96QF0,0
O60237,Q96RK4,0
O60237,Q9NPF5,0
O60237,Q9UBS4,0
O60237,Q9Y5B9,0
O60884,O95817,0
O60884,P63167,0
O60884,P84090,0
O60884,Q04637,0
O60884,Q14204,0
O60884,Q52LR7,0
O60884,Q53GQ0,0
O60884,Q8N1F7,0
O60884,Q8TC07,0
O60884,Q8WUH6,0
O60884,Q96QF0,0
O60884,Q96RK4,0
O60884,Q99805,0
O60884,Q9BWJ5,0
O60884,Q9CQA1,0
O60884,Q9ULD9,0
O60884,Q9Y5V3,0
O75190,O76024,0
O75190,O95831,0
O75190,P06213,0
O75190,P10316,0
O75190,P12236,0
O75190,P15127,0
O75190,P49454,0
O75190,P61981,0
O75190,P63098,0
O75190,Q13123,0
O75190,Q13283,0
O75190,Q14444,0
O75190,Q3ZCQ8,0
O75190,Q6YHU6,0
O75190,Q96P70,0
O75190,Q96QF0,0
O75190,Q96RK4,0
O75190,Q99942,0
O75190,Q9NSG2,0
O75190,Q9NTJ3,0
O75190,Q9UKV0,0
O75376,P28066,0
O75376,P41223,0
